time,data
1970/01/01/01:00:17.360000,0
1970/01/01/01:00:17.400000,0
1970/01/01/01:00:17.400000,0
1970/01/01/01:00:17.440000,0
1970/01/01/01:00:17.440000,0
1970/01/01/01:00:17.440000,0
1970/01/01/01:00:17.450000,0
1970/01/01/01:00:17.490000,0
1970/01/01/01:00:17.530000,0
1970/01/01/01:00:17.580000,0
1970/01/01/01:00:17.580000,0
1970/01/01/01:00:17.620000,0
1970/01/01/01:00:17.630000,0
1970/01/01/01:00:17.640000,0
1970/01/01/01:00:17.680000,0
1970/01/01/01:00:17.720000,0
1970/01/01/01:00:17.770000,0
1970/01/01/01:00:17.770000,0
1970/01/01/01:00:17.810000,0
1970/01/01/01:00:17.850000,0
1970/01/01/01:00:17.850000,0
1970/01/01/01:00:17.860000,0
1970/01/01/01:00:17.870000,0
1970/01/01/01:00:17.910000,0
1970/01/01/01:00:17.950000,0
1970/01/01/01:00:17.950000,0
1970/01/01/01:00:18.000000,0
1970/01/01/01:00:18.000000,0
1970/01/01/01:00:18.010000,0
1970/01/01/01:00:18.050000,0
1970/01/01/01:00:18.050000,0
1970/01/01/01:00:18.090000,0
1970/01/01/01:00:18.090000,0
1970/01/01/01:00:18.140000,0
1970/01/01/01:00:18.140000,0
1970/01/01/01:00:18.180000,0
1970/01/01/01:00:18.190000,0
1970/01/01/01:00:18.200000,0
1970/01/01/01:00:18.240000,0
1970/01/01/01:00:18.240000,0
1970/01/01/01:00:18.290000,0
1970/01/01/01:00:18.330000,0
1970/01/01/01:00:18.330000,0
1970/01/01/01:00:18.370000,0
1970/01/01/01:00:18.370000,0
1970/01/01/01:00:18.380000,0
1970/01/01/01:00:18.390000,0
1970/01/01/01:00:18.430000,0
1970/01/01/01:00:18.430000,0
1970/01/01/01:00:18.480000,0
1970/01/01/01:00:18.520000,0
1970/01/01/01:00:18.520000,0
1970/01/01/01:00:18.560000,0
1970/01/01/01:00:18.570000,0
1970/01/01/01:00:18.580000,0
1970/01/01/01:00:18.620000,0
1970/01/01/01:00:18.620000,0
1970/01/01/01:00:18.670000,0
1970/01/01/01:00:18.670000,0
1970/01/01/01:00:18.710000,0
1970/01/01/01:00:18.710000,0
1970/01/01/01:00:18.760000,0
1970/01/01/01:00:18.760000,0
1970/01/01/01:00:18.760000,0
1970/01/01/01:00:18.770000,0
1970/01/01/01:00:18.810000,0
1970/01/01/01:00:18.810000,0
1970/01/01/01:00:18.850000,0
1970/01/01/01:00:18.900000,0
1970/01/01/01:00:18.940000,0
1970/01/01/01:00:18.990000,0
1970/01/01/01:00:18.990000,0
1970/01/01/01:00:19.040000,0
1970/01/01/01:00:19.040000,0
1970/01/01/01:00:19.040000,0
1970/01/01/01:00:19.040000,0
1970/01/01/01:00:19.050000,0
1970/01/01/01:00:19.090000,0
1970/01/01/01:00:19.130000,0
1970/01/01/01:00:19.180000,0
1970/01/01/01:00:19.220000,0
1970/01/01/01:00:19.220000,0
1970/01/01/01:00:19.270000,0
1970/01/01/01:00:19.310000,0
1970/01/01/01:00:19.310000,0
1970/01/01/01:00:19.350000,0
1970/01/01/01:00:19.350000,0
1970/01/01/01:00:19.360000,0
1970/01/01/01:00:19.370000,0
1970/01/01/01:00:19.410000,0
1970/01/01/01:00:19.410000,0
1970/01/01/01:00:19.460000,0
1970/01/01/01:00:19.500000,0
1970/01/01/01:00:19.550000,0
1970/01/01/01:00:19.550000,0
1970/01/01/01:00:19.550000,0
1970/01/01/01:00:19.560000,0
1970/01/01/01:00:19.600000,0
1970/01/01/01:00:19.650000,0
1970/01/01/01:00:19.700000,0
1970/01/01/01:00:19.700000,0
1970/01/01/01:00:19.740000,0
1970/01/01/01:00:19.740000,0
1970/01/01/01:00:19.790000,0
1970/01/01/01:00:19.790000,0
1970/01/01/01:00:19.830000,0
1970/01/01/01:00:19.830000,0
1970/01/01/01:00:19.840000,0
1970/01/01/01:00:19.880000,0
1970/01/01/01:00:19.920000,0
1970/01/01/01:00:19.920000,0
1970/01/01/01:00:19.970000,0
1970/01/01/01:00:19.970000,0
1970/01/01/01:00:19.970000,0
1970/01/01/01:00:19.980000,0
1970/01/01/01:00:20.020000,0
1970/01/01/01:00:20.060000,0
1970/01/01/01:00:20.060000,0
1970/01/01/01:00:20.110000,0
1970/01/01/01:00:20.110000,0
1970/01/01/01:00:20.160000,0
1970/01/01/01:00:20.160000,0
1970/01/01/01:00:20.200000,0
1970/01/01/01:00:20.200000,0
1970/01/01/01:00:20.210000,0
1970/01/01/01:00:20.220000,0
1970/01/01/01:00:20.260000,0
1970/01/01/01:00:20.260000,0
1970/01/01/01:00:20.310000,0
1970/01/01/01:00:20.350000,0
1970/01/01/01:00:20.350000,0
1970/01/01/01:00:20.390000,0
1970/01/01/01:00:20.390000,0
1970/01/01/01:00:20.400000,0
1970/01/01/01:00:20.410000,0
1970/01/01/01:00:20.450000,0
1970/01/01/01:00:20.490000,0
1970/01/01/01:00:20.540000,0
1970/01/01/01:00:20.540000,0
1970/01/01/01:00:20.590000,0
1970/01/01/01:00:20.590000,0
1970/01/01/01:00:20.590000,0
1970/01/01/01:00:20.600000,0
1970/01/01/01:00:20.640000,0
1970/01/01/01:00:20.690000,0
1970/01/01/01:00:20.690000,0
1970/01/01/01:00:20.730000,0
1970/01/01/01:00:20.730000,0
1970/01/01/01:00:20.740000,0
1970/01/01/01:00:20.750000,0
1970/01/01/01:00:20.790000,0
