====
Fx,Fy,Fz,Mx,My,Mz,m1,m2,m3,m4
0.153653, 0.160151, 0.175319, -0.535043, -2.68423, -0.0233971, 0, 1, 0, 0
0.168467, 0.178761, 0.177967, -0.484679, -2.7168, -0.0232496, 0, 1, 0, 0
0.169702, 0.179631, 0.175196, -0.454845, -2.77849, -0.0232802, 0, 1, 0, 0
0.175823, 0.18728, 0.162977, -0.490849, -2.75833, -0.0229457, 0, 1, 0, 0
0.182063, 0.19485, 0.153642, -0.508682, -2.69201, -0.0227304, 0, 1, 0, 0
0.194822, 0.20934, 0.151261, -0.493642, -2.64835, -0.0227901, 0, 1, 0, 0
0.198936, 0.214052, 0.1554, -0.489273, -2.60814, -0.0231998, 0, 1, 0, 0
0.206177, 0.222008, 0.160669, -0.452422, -2.64338, -0.0233509, 0, 1, 0, 0
0.213044, 0.229946, 0.157548, -0.468421, -2.66084, -0.0228843, 0, 1, 0, 0
0.223931, 0.241294, 0.154655, -0.415604, -2.74147, -0.0224854, 0, 1, 0, 0
0.232617, 0.250626, 0.150034, -0.480517, -2.6765, -0.0223676, 0, 1, 0, 0
0.243347, 0.26183, 0.153553, -0.445188, -2.71627, -0.0225734, 0, 1, 0, 0
0.255329, 0.274894, 0.148934, -0.414539, -2.78808, -0.0224797, 0, 1, 0, 0
0.251356, 0.269659, 0.137247, -0.512336, -2.69096, -0.0224122, 0, 1, 0, 0
0.265469, 0.284754, 0.151506, -0.464313, -2.65372, -0.0226465, 0, 1, 0, 0
0.275527, 0.296686, 0.151749, -0.430337, -2.73265, -0.022417, 0, 1, 0, 0
0.283841, 0.306601, 0.144625, -0.471429, -2.72748, -0.0221311, 0, 1, 0, 0
0.290317, 0.312969, 0.156265, -0.4755, -2.66042, -0.0225638, 0, 1, 0, 0
0.303509, 0.327909, 0.16483, -0.318965, -2.82319, -0.0222654, 0, 1, 0, 0
0.309577, 0.335654, 0.149013, -0.473331, -2.72795, -0.0221284, 0, 1, 0, 0
0.319818, 0.346139, 0.1636, -0.381716, -2.75197, -0.022461, 0, 1, 0, 0
0.332299, 0.359877, 0.165989, -0.366414, -2.78559, -0.0223301, 0, 1, 0, 0
====
Fx,Fy,Fz,Mx,My,Mz,m1,m2,m3,m4
0.00300572, -4.33273e-06, 0.0346706, 0.00023223, -3.44447, 5.63528e-07, 0, 0, 0, 0
0.00315313, -3.59649e-05, 0.0308152, -0.000573529, -3.24239, 3.48669e-06, 0, 0, 0, 0
-0.00271539, -8.98549e-06, 0.030817, -0.00108305, -3.18366, 3.49194e-06, 0, 0, 0, 0
-0.00371899, -5.23765e-05, 0.0369182, -0.00219043, -3.21218, -1.38448e-06, 0, 0, 0, 0
-0.00611673, -7.41506e-05, 0.038131, -0.00348541, -3.22333, 1.47595e-07, 0, 0, 0, 0
-0.00774564, -9.94807e-05, 0.038425, -0.00527279, -3.20938, 2.30627e-06, 0, 0, 0, 0
-0.00855869, -0.000265546, 0.0370749, -0.00637226, -3.18389, 1.14023e-05, 0, 0, 0, 0
-0.00953651, -0.000380419, 0.0379647, -0.0066298, -3.17035, 2.45856e-05, 0, 0, 0, 0
-0.00934096, -0.000962125, 0.036527, -0.00810505, -3.16716, 4.40242e-05, 0, 0, 0, 0
-0.00955786, -0.00147962, 0.036362, -0.0094709, -3.17536, 5.89535e-05, 0, 0, 0, 0
-0.00975957, -0.00257788, 0.0358052, -0.00831491, -3.19695, 7.78138e-05, 0, 0, 0, 0
-0.0106534, -0.00455659, 0.0355285, -0.00665102, -3.22309, 0.000127555, 0, 0, 0, 0
-0.00934458, -0.00296791, 0.035501, -0.00483352, -3.24948, 0.000166087, 0, 0, 0, 0
-0.0111923, -0.0059656, 0.034882, -0.00306105, -3.2708, 0.000237959, 0, 0, 0, 0
-0.0122202, -0.00796235, 0.034249, -0.00877186, -3.26844, 0.000263613, 0, 0, 0, 0
-0.0149075, -0.0123543, 0.0334965, -0.00343861, -3.26706, 0.000344774, 0, 0, 0, 0
-0.0195763, -0.0201595, 0.0350114, -0.0101039, -3.25602, 0.000363837, 0, 0, 0, 0
-0.0170109, -0.0155445, 0.0301204, 0.00424374, -3.25516, 0.000342204, 0, 0, 0, 0
-0.0235726, -0.0278537, 0.0321137, -0.00720261, -3.2477, 0.000450158, 0, 0, 0, 0
-0.0244351, -0.0290666, 0.0297324, -0.0221332, -3.22908, 0.000500238, 0, 0, 0, 0
-0.0282464, -0.0366251, 0.0264189, -0.00904183, -3.23279, 0.000635638, 0, 0, 0, 0
-0.0347536, -0.0499008, 0.0280428, -0.0337175, -3.2192, 0.000680998, 0, 0, 0, 0
-0.0411841, -0.0626219, 0.0277635, -0.0310035, -3.22514, 0.000797513, 0, 0, 0, 0
-0.0423072, -0.0645255, 0.0192487, -0.0301888, -3.23269, 0.00084303, 0, 0, 0, 0
-0.0474396, -0.074038, 0.0173186, -0.0293912, -3.25464, 0.000833443, 0, 0, 0, 0
-0.0544721, -0.0874927, 0.0156981, -0.0503074, -3.26721, 0.000880241, 0, 0, 0, 0
-0.0653048, -0.108746, 0.016962, -0.0608212, -3.25174, 0.0010623, 0, 0, 0, 0
-0.0781061, -0.13319, 0.0161044, -0.0607609, -3.24381, 0.00131184, 0, 0, 0, 0
-0.0794145, -0.135042, 0.00260186, -0.0220916, -3.27853, 0.00115622, 0, 0, 0, 0
-0.090656, -0.154642, 0.00312563, -0.0763584, -3.29129, 0.000977136, 0, 0, 0, 0
-0.103265, -0.179972, 0.0029277, -0.11322, -3.24651, 0.00140922, 1, 0, 0, 0
-0.120118, -0.20012, 0.143973, 0.624935, -3.71252, -0.0279127, 1, 0, 0, 0
-0.201877, -0.279647, 0.373572, 2.12724, -5.24193, -0.0767394, 1, 0, 0, 0
-0.229808, -0.250385, 0.516374, 2.76362, -6.85428, -0.101853, 1, 0, 0, 0
-0.266326, -0.284229, 0.670555, 2.81661, -7.63806, -0.11079, 1, 0, 0, 0
-0.255508, -0.301447, 0.825608, 2.78235, -7.72572, -0.114632, 1, 0, 0, 0
-0.202518, -0.269599, 0.903518, 2.76121, -7.42046, -0.115316, 1, 0, 0, 0
-0.189205, -0.285998, 0.994865, 2.58975, -6.92116, -0.115139, 1, 0, 0, 0
-0.189362, -0.301867, 0.988635, 2.48745, -6.43795, -0.114077, 1, 0, 0, 0
-0.211215, -0.330408, 0.943314, 2.3732, -6.14853, -0.113371, 1, 0, 0, 0
-0.23394, -0.377014, 0.867322, 2.25844, -5.94993, -0.112451, 1, 0, 0, 0
-0.291486, -0.430071, 0.676937, 2.38499, -6.03041, -0.111783, 1, 0, 0, 0
-0.331515, -0.477022, 0.608244, 2.26817, -6.18161, -0.112359, 1, 0, 0, 0
-0.368432, -0.521643, 0.497572, 2.3565, -6.41786, -0.112173, 1, 0, 0, 0
-0.392797, -0.56508, 0.44206, 2.50845, -6.72655, -0.112477, 1, 0, 0, 0
-0.38519, -0.572984, 0.440351, 2.49261, -6.91808, -0.113004, 1, 0, 0, 0
-0.349227, -0.566221, 0.448027, 2.6609, -7.08739, -0.112514, 1, 0, 0, 0
-0.328608, -0.574394, 0.563374, 2.6304, -7.118, -0.112769, 1, 0, 0, 0
-0.295869, -0.582763, 0.69682, 2.4653, -6.90066, -0.112852, 1, 0, 0, 0
-0.264762, -0.582401, 0.730936, 2.55784, -6.73393, -0.112355, 1, 0, 0, 0
-0.25513, -0.570062, 0.82257, 2.55602, -6.68097, -0.112053, 1, 0, 0, 0
-0.252152, -0.562744, 0.894947, 2.44767, -6.51243, -0.111046, 1, 0, 0, 0
-0.259967, -0.560187, 0.932659, 2.31972, -6.31224, -0.110495, 1, 0, 0, 0
-0.284357, -0.581997, 0.899948, 2.38615, -6.28524, -0.109671, 1, 0, 0, 0
-0.311601, -0.600919, 0.873801, 2.28797, -6.25023, -0.109282, 1, 0, 0, 0
-0.33346, -0.622907, 0.850714, 2.18373, -6.24327, -0.109599, 1, 0, 0, 0
-0.351218, -0.644463, 0.787982, 2.23814, -6.31334, -0.109023, 1, 0, 0, 0
-0.354673, -0.650404, 0.783949, 2.19481, -6.40583, -0.109572, 1, 0, 0, 0
-0.349907, -0.662946, 0.755068, 2.33585, -6.52557, -0.109691, 1, 0, 0, 0
-0.334869, -0.650664, 0.795783, 2.25086, -6.53342, -0.110285, 1, 0, 0, 0
-0.316017, -0.663237, 0.795112, 2.27676, -6.46631, -0.109608, 1, 0, 0, 0
-0.301691, -0.652884, 0.795428, 2.25034, -6.40206, -0.109103, 1, 0, 0, 0
-0.293267, -0.649996, 0.7693, 2.34437, -6.39192, -0.108451, 1, 0, 0, 0
-0.284646, -0.630798, 0.812237, 2.31016, -6.37657, -0.108077, 1, 0, 0, 0
-0.28274, -0.62765, 0.836572, 2.19608, -6.24663, -0.107866, 1, 0, 0, 0
-0.273838, -0.608303, 0.804782, 2.31974, -6.25526, -0.107746, 1, 0, 0, 0
-0.280305, -0.60035, 0.820765, 2.2487, -6.22835, -0.107803, 1, 0, 0, 0
-0.276881, -0.585454, 0.809487, 2.23481, -6.21228, -0.108048, 1, 0, 0, 0
-0.271178, -0.566195, 0.784667, 2.19186, -6.19847, -0.107918, 1, 0, 0, 0
-0.262144, -0.543797, 0.757707, 2.23077, -6.24707, -0.107965, 1, 0, 0, 0
-0.265596, -0.54862, 0.765805, 2.31741, -6.35237, -0.108366, 1, 0, 0, 0
-0.251327, -0.524462, 0.777895, 2.2399, -6.33091, -0.108555, 1, 0, 0, 0
====
Fx,Fy,Fz,Mx,My,Mz,m1,m2,m3,m4
0.00533861, -1.39628e-05, 0.0366335, 0.000254683, -3.44023, -5.47258e-07, 0, 0, 0, 0
0.00291481, -2.46827e-05, 0.0298596, -0.000559711, -3.23258, 9.0077e-07, 0, 0, 0, 0
-0.00233333, -1.69813e-05, 0.0315087, -0.00111902, -3.17619, 2.17338e-07, 0, 0, 0, 0
-0.00374515, -5.02807e-05, 0.0379365, -0.00105055, -3.20883, 1.55756e-07, 0, 0, 0, 0
-0.00646262, 2.79055e-05, 0.0377425, -0.000161804, -3.22437, -7.54649e-07, 0, 0, 0, 0
-0.00773386, 9.05692e-05, 0.0388522, 0.00141715, -3.21358, 1.4537e-06, 0, 0, 0, 0
-0.00837702, 0.000275186, 0.0391878, 0.00266305, -3.19159, 1.78935e-06, 0, 0, 0, 0
-0.00946088, 0.000315142, 0.0403475, 0.00379535, -3.17872, -4.14185e-06, 0, 0, 0, 0
-0.00880634, 0.000990968, 0.0398005, 0.00441766, -3.18294, -1.74227e-05, 0, 0, 0, 0
-0.00887538, 0.00136821, 0.0401784, 0.00530538, -3.19634, -2.17219e-05, 0, 0, 0, 0
-0.00854472, 0.00250088, 0.0412748, 0.00590601, -3.21987, -3.32359e-05, 0, 0, 0, 0
-0.00856507, 0.00359898, 0.0416938, 0.00415447, -3.2468, -3.78161e-05, 0, 0, 0, 0
-0.00831442, 0.00352742, 0.0396265, 0.000406298, -3.27314, -4.52715e-05, 0, 0, 0, 0
-0.00852553, 0.00676767, 0.0426605, 0.00374236, -3.28778, -3.47471e-05, 0, 0, 0, 0
-0.00848393, 0.00851177, 0.0431876, 0.00337025, -3.29512, -3.7418e-05, 0, 0, 0, 0
-0.00820971, 0.00916327, 0.037317, -0.00802919, -3.3035, -4.58095e-05, 0, 0, 0, 0
-0.00869826, 0.0179154, 0.0469362, -0.00427705, -3.30413, -3.3144e-05, 0, 0, 0, 0
-0.00839032, 0.019713, 0.0422142, -0.00733275, -3.30143, -2.36266e-05, 0, 0, 0, 0
-0.00853546, 0.024202, 0.0435433, 0.00575902, -3.29354, -1.50097e-05, 0, 0, 0, 0
-0.00808762, 0.0340676, 0.0491299, -0.00438577, -3.29489, -4.02773e-05, 0, 0, 0, 0
-0.00846601, 0.0353561, 0.0367485, -0.00697581, -3.3026, -3.5989e-05, 0, 0, 0, 0
-0.00853786, 0.0410787, 0.0307302, -0.00821248, -3.31385, -3.92291e-05, 0, 0, 0, 0
-0.00795917, 0.0569547, 0.0417927, -0.00959096, -3.32783, -3.38179e-05, 0, 0, 0, 0
-0.00811383, 0.0638471, 0.0304374, -0.0253582, -3.3461, -4.02386e-05, 0, 0, 0, 0
-0.00760507, 0.0798254, 0.0488234, 0.0111416, -3.35678, -2.2981e-05, 0, 0, 0, 0
-0.00778708, 0.0833623, 0.0243138, -0.0100369, -3.37432, -3.75821e-05, 0, 0, 0, 0
-0.007495, 0.0959929, 0.0141651, -0.0336699, -3.39551, -4.2776e-05, 0, 0, 0, 0
-0.00633738, 0.107225, 0.0225614, -0.00190941, -3.40057, -2.31274e-05, 0, 0, 0, 0
-0.00488807, 0.129448, 0.0404281, 0.00133365, -3.39914, -2.62475e-05, 0, 0, 0, 0
-0.00399304, 0.14791, 0.0472382, 0.0210536, -3.3946, -2.87069e-05, 0, 0, 0, 0
-0.00394885, 0.163645, 0.0265537, -0.0397474, -3.4061, -6.75212e-05, 0, 0, 0, 0
-0.00340278, 0.171787, 0.0303086, 0.0143771, -3.40278, -4.71516e-05, 0, 0, 0, 0
-0.00347259, 0.167889, -0.0128397, -0.0224886, -3.4047, -6.71491e-05, 0, 0, 0, 0
-0.0022259, 0.177405, -0.0102484, -0.0125499, -3.39714, -7.02885e-05, 0, 0, 0, 0
-0.00158512, 0.188248, -0.0037825, 0.0303464, -3.37793, -6.66131e-05, 0, 0, 0, 0
-0.00191788, 0.209805, 0.0223575, 0.0423257, -3.36712, -6.50631e-05, 0, 0, 0, 0
-0.00333275, 0.217962, -0.00122462, 0.00526166, -3.369, -9.81547e-05, 0, 0, 0, 0
-0.0044114, 0.212216, -0.0267384, 0.0447312, -3.35965, -8.19873e-05, 0, 0, 0, 0
-0.00446695, 0.236823, -0.0146839, -0.00416977, -3.35949, -0.00010251, 0, 0, 0, 0
-0.00349113, 0.238505, -0.018498, 0.0122844, -3.34985, -8.43356e-05, 0, 0, 0, 0
-0.00117816, 0.252535, 0.0344938, 0.0986275, -3.32208, 3.72849e-06, 0, 0, 0, 0
-0.00231889, 0.254093, -0.0495257, -0.0327059, -3.32057, -0.000135903, 0, 0, 0, 0
0.000523971, 0.234264, -0.0275062, 0.00516956, -3.30318, -0.000164407, 0, 0, 0, 0
0.00402001, 0.230567, 0.00376604, 0.0818514, -3.26131, -0.000157616, 0, 0, 0, 0
0.00292642, 0.248722, 0.0165863, 0.121882, -3.22237, -0.000107445, 0, 0, 0, 0
-0.00110479, 0.26206, -0.0113192, 0.0189843, -3.22602, -0.000138646, 0, 0, 0, 0
-0.00185083, 0.245764, -6.0459e-05, 0.063891, -3.21248, -0.000109782, 0, 0, 0, 0
-0.0011045, 0.251305, 0.012097, 0.101405, -3.18855, -8.39735e-05, 0, 0, 0, 0
-0.00208752, 0.259929, -0.0126606, 0.0244834, -3.18189, -0.000126449, 0, 0, 0, 0
-0.00109673, 0.249231, 0.0053847, 0.0925105, -3.16371, -8.1838e-05, 0, 0, 0, 0
-0.000348443, 0.252998, 0.00166015, 0.0781983, -3.14739, -8.95207e-05, 1, 0, 0, 0
-0.00213701, 0.248267, 0.0102979, 0.0828904, -3.16269, -0.00216476, 1, 0, 0, 0
-0.0116735, 0.232117, 0.052578, 0.218194, -3.27037, -0.00610234, 1, 0, 0, 0
-0.0125059, 0.228961, 0.0566571, 0.200984, -3.37447, -0.00725527, 1, 0, 0, 0
-0.0019829, 0.215217, 0.0637888, 0.282681, -3.38607, -0.00739206, 1, 0, 0, 0
0.0115776, 0.229059, 0.0645264, 0.251476, -3.35233, -0.00748726, 1, 0, 0, 0
0.0180356, 0.227386, 0.0682616, 0.301963, -3.29886, -0.00749654, 1, 0, 0, 0
0.0183356, 0.245055, 0.0566032, 0.227167, -3.26306, -0.00757362, 1, 0, 0, 0
0.0137257, 0.242247, 0.0630397, 0.205416, -3.24154, -0.00756765, 1, 0, 0, 0
0.00789077, 0.225344, 0.0754748, 0.264445, -3.2217, -0.00754181, 1, 0, 0, 0
0.000379135, 0.226579, 0.070862, 0.174971, -3.23071, -0.00758351, 1, 0, 0, 0
====
Fx,Fy,Fz,Mx,My,Mz,m1,m2,m3,m4
0.00366788, -9.1963e-06, 0.0355714, 0.000429415, -3.44719, -5.63967e-07, 0, 0, 0, 0
-0.00130443, -2.29211e-07, 0.0252324, -0.000484828, -3.24252, 1.42131e-06, 0, 0, 0, 0
-0.00191168, -3.17133e-05, 0.0333343, -0.000942122, -3.18468, 1.08401e-06, 0, 0, 0, 0
-0.00407295, -2.10415e-05, 0.0362638, -0.00130031, -3.22096, -1.10091e-06, 0, 0, 0, 0
-0.00712133, 7.79532e-06, 0.0364515, -0.00125729, -3.22993, -1.35713e-06, 0, 0, 0, 0
-0.00751002, 1.60452e-05, 0.0385959, -0.00104453, -3.21489, -1.03046e-06, 0, 0, 0, 0
-0.00852705, 7.89344e-05, 0.0375288, -0.000411451, -3.19081, 2.54896e-07, 0, 0, 0, 0
-0.00859185, 0.000159832, 0.0373272, 7.00445e-06, -3.17433, -2.14423e-06, 0, 0, 0, 0
-0.00939052, 0.000167139, 0.037806, 0.000701695, -3.17016, -4.60636e-06, 0, 0, 0, 0
-0.00927328, 0.000226757, 0.037607, 0.000735215, -3.18644, -1.12408e-05, 0, 0, 0, 0
-0.00828047, 0.00060123, 0.0365306, 0.000992922, -3.21013, -1.52346e-05, 0, 0, 0, 0
-0.0080891, 0.000383023, 0.037286, 0.000730915, -3.23538, -1.90323e-05, 0, 0, 0, 0
-0.00768709, 0.000764476, 0.0371427, 8.43294e-05, -3.26064, -2.55887e-05, 0, 0, 0, 0
-0.00743575, 0.00162228, 0.0371096, 0.00105468, -3.27243, -1.76277e-05, 0, 0, 0, 0
-0.00732212, 0.00248971, 0.0375891, 0.000263778, -3.27692, -5.09408e-06, 0, 0, 0, 0
-0.00710725, 0.00331142, 0.0380227, -0.000403498, -3.27606, 9.14547e-07, 0, 0, 0, 0
-0.00698337, 0.00339544, 0.0384865, 0.00177132, -3.2714, 3.78718e-06, 0, 0, 0, 0
-0.00621639, 0.00500756, 0.0380396, -0.00231846, -3.26358, 4.1669e-06, 0, 0, 0, 0
-0.00579698, 0.00618027, 0.0383507, -0.000359067, -3.25478, 1.07156e-05, 0, 0, 0, 0
-0.00471801, 0.00791995, 0.0390271, -0.000904486, -3.24822, 1.54176e-05, 0, 0, 0, 0
-0.0044224, 0.00867161, 0.0370751, -0.00228894, -3.2464, 8.71335e-06, 0, 0, 0, 0
-0.0037402, 0.00992804, 0.0356946, -0.00255616, -3.24888, 6.67085e-06, 0, 0, 0, 0
-0.00130194, 0.0136658, 0.039084, 0.000221916, -3.25528, 8.21549e-06, 0, 0, 0, 0
-0.00245882, 0.0122194, 0.0302293, -0.00612841, -3.26358, -8.59147e-07, 0, 0, 0, 0
-0.000176025, 0.0159681, 0.0326553, -0.00242118, -3.2731, 1.17781e-06, 0, 0, 0, 0
0.00153495, 0.0190665, 0.0323876, -0.00621497, -3.28168, -2.54646e-06, 0, 0, 0, 0
0.00380038, 0.0233833, 0.0371608, 0.00342664, -3.29089, 4.54024e-06, 0, 0, 0, 0
0.00510217, 0.0259633, 0.0370961, 0.00370805, -3.29751, 8.83916e-06, 0, 0, 0, 0
0.00715414, 0.0302694, 0.0377834, 0.00566458, -3.30243, 5.1594e-06, 0, 0, 0, 0
0.00845546, 0.0327985, 0.031211, -0.00767394, -3.29987, -4.5832e-06, 0, 0, 0, 0
0.0103661, 0.0365887, 0.0268718, -0.00808684, -3.29777, -1.61125e-05, 0, 0, 1, 0
0.0113827, 0.0427681, 0.0596424, -0.0715665, -3.35269, 0.0038758, 0, 0, 1, 0
0.00787558, 0.0490513, 0.0890042, -0.30767, -3.56725, 0.0102756, 0, 0, 1, 0
0.00800003, 0.057182, 0.1174, -0.342888, -3.77046, 0.0127607, 0, 0, 1, 0
0.012168, 0.0559929, 0.111219, -0.361843, -3.85811, 0.0134586, 0, 0, 1, 0
0.0187466, 0.0633686, 0.121802, -0.345083, -3.8486, 0.0137021, 0, 0, 1, 0
0.0256978, 0.0689372, 0.124806, -0.318481, -3.79307, 0.0137747, 0, 0, 1, 0
0.0311791, 0.0750657, 0.125811, -0.296824, -3.7296, 0.0138153, 0, 0, 1, 0
0.0308158, 0.0785156, 0.111905, -0.286596, -3.68005, 0.0138248, 0, 0, 1, 0
0.0317879, 0.0859648, 0.106143, -0.292399, -3.64947, 0.013833, 0, 0, 1, 0
0.0371282, 0.0987461, 0.123504, -0.269719, -3.64978, 0.0138695, 0, 0, 1, 0
0.0341214, 0.106504, 0.111982, -0.285084, -3.67569, 0.0138781, 0, 0, 1, 0
0.0350269, 0.119148, 0.10909, -0.302163, -3.71934, 0.0139074, 0, 0, 1, 0
0.0329242, 0.121551, 0.0973232, -0.298262, -3.76642, 0.0139514, 0, 0, 1, 0
0.0337821, 0.123833, 0.0665208, -0.350912, -3.79185, 0.013946, 0, 0, 1, 0
0.0417796, 0.133527, 0.083286, -0.337305, -3.80473, 0.0139782, 0, 0, 1, 0
0.0521975, 0.153687, 0.125767, -0.281418, -3.83508, 0.0140283, 0, 0, 1, 0
0.0565107, 0.152048, 0.0800813, -0.345221, -3.83181, 0.0140248, 0, 0, 1, 0
0.0661201, 0.164803, 0.103633, -0.297961, -3.82919, 0.0140662, 0, 0, 1, 0
0.0737971, 0.177789, 0.103054, -0.303111, -3.82253, 0.0140742, 0, 0, 1, 0
0.0769601, 0.178218, 0.070811, -0.332154, -3.7968, 0.0140656, 0, 0, 1, 0
0.0814298, 0.184321, 0.0795113, -0.317034, -3.77062, 0.0140631, 0, 0, 1, 0
0.0820381, 0.189431, 0.0792712, -0.300498, -3.75843, 0.0140359, 0, 0, 1, 0
0.0843364, 0.204519, 0.104327, -0.256417, -3.77131, 0.0140729, 0, 0, 1, 0
0.0858325, 0.225358, 0.0977251, -0.261031, -3.79858, 0.0140857, 0, 0, 1, 0
0.0885857, 0.239878, 0.0837843, -0.330083, -3.79128, 0.0140982, 0, 0, 1, 0
0.0864785, 0.232685, 0.0684228, -0.278965, -3.80197, 0.0140865, 0, 0, 1, 0
0.0909284, 0.246172, 0.0659467, -0.312562, -3.8015, 0.0140629, 0, 0, 1, 0
0.0984255, 0.262635, 0.0964432, -0.254333, -3.82421, 0.0140948, 0, 0, 1, 0
0.104508, 0.282206, 0.0903566, -0.262249, -3.84459, 0.0141079, 0, 0, 1, 0
0.111773, 0.295807, 0.0458343, -0.353461, -3.82311, 0.014065, 0, 0, 1, 0
0.116615, 0.285399, 0.0602879, -0.291355, -3.80535, 0.0140745, 0, 0, 1, 0
0.125013, 0.305386, 0.102326, -0.225739, -3.8201, 0.0140541, 0, 0, 1, 0
0.12546, 0.315678, 0.032818, -0.366148, -3.78816, 0.0139669, 0, 0, 1, 0
0.127761, 0.304085, 0.0560401, -0.291617, -3.77275, 0.0139061, 0, 0, 1, 0
0.128995, 0.311314, 0.10042, -0.208103, -3.78701, 0.0139504, 0, 0, 1, 0
0.129847, 0.337915, 0.0708013, -0.246849, -3.80476, 0.0139223, 0, 0, 1, 0
0.134024, 0.353291, 0.0501621, -0.293561, -3.79955, 0.0139671, 0, 0, 1, 0
0.13633, 0.346198, 0.0330101, -0.304866, -3.77536, 0.0139235, 0, 0, 1, 0
0.139349, 0.343825, 0.0569649, -0.266364, -3.76302, 0.0138765, 0, 0, 1, 0
0.13752, 0.333739, 0.0681605, -0.2777, -3.73257, 0.0138259, 0, 0, 1, 0
0.137755, 0.334456, 0.127769, -0.135505, -3.75949, 0.0138254, 0, 0, 1, 0
====
Fx,Fy,Fz,Mx,My,Mz,m1,m2,m3,m4
0.0041451, 4.93941e-06, 0.0353329, 0.000476584, -3.43584, 9.96065e-07, 0, 0, 0, 0
0.00255383, -1.01558e-05, 0.0291328, -0.000362905, -3.23314, 1.3156e-06, 0, 0, 0, 0
-0.00110284, -1.89522e-05, 0.0322715, -0.00109876, -3.16001, -2.58506e-08, 0, 0, 0, 0
-0.00481758, -1.73553e-05, 0.0347224, -0.0015876, -3.19335, -1.86453e-06, 0, 0, 0, 0
-0.00672407, -1.3645e-05, 0.03645, -0.00171961, -3.21806, -1.35546e-06, 0, 0, 0, 0
-0.00801784, 1.84862e-05, 0.0358827, -0.0016827, -3.21326, -1.34868e-06, 0, 0, 0, 0
-0.00868653, -4.00314e-06, 0.0387624, -0.00152325, -3.19918, -1.26392e-06, 0, 0, 0, 0
-0.00900931, 5.56723e-06, 0.0384486, -0.00126682, -3.18826, -7.71799e-07, 0, 0, 0, 0
-0.00829165, 2.44667e-05, 0.0355381, -0.000990854, -3.18369, -2.89688e-07, 0, 0, 0, 0
-0.00845247, 2.98698e-05, 0.0353567, -0.000721591, -3.19029, 2.27717e-07, 0, 0, 0, 0
-0.00813842, 5.56621e-06, 0.0345143, -0.000527228, -3.20733, 5.39775e-07, 0, 0, 0, 0
-0.00853996, 4.17325e-05, 0.0365659, -0.00042797, -3.23081, 7.04614e-07, 0, 0, 0, 0
-0.00821111, -4.00997e-05, 0.0346251, -0.00049743, -3.24533, 1.74236e-06, 0, 0, 0, 0
-0.00796655, -3.42517e-05, 0.0355065, -0.000505175, -3.25839, 1.46891e-06, 0, 0, 0, 0
-0.00822157, -9.90377e-05, 0.0347086, -0.000747232, -3.25985, 1.51538e-06, 0, 0, 0, 0
-0.00813567, -0.000113835, 0.0351995, -0.000915483, -3.25807, 1.61548e-06, 0, 0, 0, 0
-0.00837478, -0.000159356, 0.0351699, -0.00115206, -3.25374, 1.27719e-06, 0, 0, 0, 0
-0.0084973, -0.000216267, 0.0350671, -0.0012177, -3.24598, 1.88064e-06, 0, 0, 0, 0
-0.00851252, -0.000222395, 0.0354193, -0.00107892, -3.2407, 1.14795e-06, 0, 0, 0, 0
-0.00808951, -0.000327425, 0.0347292, -0.00139217, -3.23265, 3.0523e-06, 0, 0, 0, 0
-0.00774561, -0.00040364, 0.0343943, -0.00141437, -3.22584, 4.74054e-06, 0, 0, 0, 0
-0.00718082, -0.000502798, 0.0342279, -0.00123385, -3.22499, 5.63531e-06, 0, 0, 0, 0
-0.00790087, -0.000418402, 0.0343094, -0.000818046, -3.2295, 7.6925e-06, 0, 0, 0, 0
-0.00704504, -0.000572944, 0.0339279, -0.000866504, -3.23438, 1.36348e-05, 0, 0, 0, 0
-0.00640614, -0.000713997, 0.0337758, -0.00111776, -3.23838, 1.36823e-05, 0, 0, 0, 0
-0.00605183, -0.000825566, 0.033835, -0.00103497, -3.24266, 1.5881e-05, 0, 0, 0, 0
-0.00591304, -0.000862436, 0.0339426, -0.000389496, -3.24973, 1.71815e-05, 0, 0, 0, 0
-0.00572462, -0.0010497, 0.0338957, -0.000842836, -3.25307, 1.56322e-05, 0, 0, 0, 0
-0.00558234, -0.00133293, 0.0340107, -0.00101783, -3.25276, 1.39069e-05, 0, 0, 0, 0
-0.00549071, -0.00139485, 0.0338198, -0.00116764, -3.25111, 2.03284e-05, 0, 0, 0, 0
-0.00544296, -0.00149258, 0.033762, -0.00088832, -3.2493, 2.37344e-05, 0, 0, 0, 0
-0.0054279, -0.00171026, 0.0337213, -0.00168926, -3.24558, 2.32525e-05, 0, 0, 0, 0
-0.00538169, -0.00191437, 0.0336725, -0.00132818, -3.24449, 3.34105e-05, 0, 0, 0, 0
-0.00535353, -0.0021031, 0.0335977, -0.00152066, -3.24327, 3.2825e-05, 0, 0, 0, 0
-0.0052693, -0.00255544, 0.0337159, -0.00234398, -3.2408, 3.36058e-05, 0, 0, 0, 0
-0.00532097, -0.00253193, 0.0333967, -0.00128191, -3.24175, 4.07499e-05, 0, 0, 0, 0
-0.00536793, -0.00287774, 0.0334185, -0.00135203, -3.24477, 4.3779e-05, 0, 0, 0, 0
-0.00539391, -0.00307477, 0.0334069, -0.00166717, -3.24573, 4.0901e-05, 0, 0, 0, 0
