time,data
1970/01/01/01:00:21.420000,0
1970/01/01/01:00:21.420000,0
1970/01/01/01:00:21.460000,0
1970/01/01/01:00:21.510000,0
1970/01/01/01:00:21.510000,0
1970/01/01/01:00:21.550000,0
1970/01/01/01:00:21.550000,0
1970/01/01/01:00:21.560000,0
1970/01/01/01:00:21.570000,0
1970/01/01/01:00:21.610000,0
1970/01/01/01:00:21.650000,0
1970/01/01/01:00:21.700000,0
1970/01/01/01:00:21.740000,0
1970/01/01/01:00:21.750000,0
1970/01/01/01:00:21.760000,0
1970/01/01/01:00:21.800000,0
1970/01/01/01:00:21.850000,0
1970/01/01/01:00:21.890000,0
1970/01/01/01:00:21.890000,0
1970/01/01/01:00:21.940000,0
1970/01/01/01:00:21.940000,0
1970/01/01/01:00:21.940000,0
1970/01/01/01:00:21.950000,0
1970/01/01/01:00:21.990000,0
1970/01/01/01:00:22.040000,0
1970/01/01/01:00:22.040000,0
1970/01/01/01:00:22.090000,0
1970/01/01/01:00:22.090000,0
1970/01/01/01:00:22.130000,0
1970/01/01/01:00:22.130000,0
1970/01/01/01:00:22.140000,0
1970/01/01/01:00:22.150000,0
1970/01/01/01:00:22.190000,0
1970/01/01/01:00:22.190000,0
1970/01/01/01:00:22.240000,0
1970/01/01/01:00:22.240000,0
1970/01/01/01:00:22.280000,0
1970/01/01/01:00:22.280000,0
1970/01/01/01:00:22.280000,0
1970/01/01/01:00:22.290000,0
1970/01/01/01:00:22.300000,0
1970/01/01/01:00:22.340000,0
1970/01/01/01:00:22.340000,0
1970/01/01/01:00:22.390000,0
1970/01/01/01:00:22.390000,0
1970/01/01/01:00:22.430000,0
1970/01/01/01:00:22.430000,0
1970/01/01/01:00:22.480000,0
1970/01/01/01:00:22.480000,0
1970/01/01/01:00:22.480000,0
1970/01/01/01:00:22.480000,0
1970/01/01/01:00:22.490000,0
1970/01/01/01:00:22.530000,0
1970/01/01/01:00:22.530000,0
1970/01/01/01:00:22.580000,0
1970/01/01/01:00:22.620000,0
1970/01/01/01:00:22.620000,0
1970/01/01/01:00:22.630000,0
1970/01/01/01:00:22.640000,0
1970/01/01/01:00:22.680000,0
1970/01/01/01:00:22.720000,0
1970/01/01/01:00:22.720000,0
1970/01/01/01:00:22.770000,0
1970/01/01/01:00:22.770000,0
1970/01/01/01:00:22.820000,0
1970/01/01/01:00:22.860000,0
1970/01/01/01:00:22.860000,0
1970/01/01/01:00:22.870000,0
1970/01/01/01:00:22.880000,0
1970/01/01/01:00:22.920000,0
1970/01/01/01:00:22.920000,0
1970/01/01/01:00:22.960000,0
1970/01/01/01:00:23.010000,0
1970/01/01/01:00:23.010000,0
1970/01/01/01:00:23.050000,0
1970/01/01/01:00:23.050000,0
