time,data
1970/01/01/01:00:18.340000,0
1970/01/01/01:00:18.340000,0
1970/01/01/01:00:18.380000,0
1970/01/01/01:00:18.430000,0
1970/01/01/01:00:18.430000,0
1970/01/01/01:00:18.470000,0
1970/01/01/01:00:18.470000,0
1970/01/01/01:00:18.480000,0
1970/01/01/01:00:18.490000,0
1970/01/01/01:00:18.540000,0
1970/01/01/01:00:18.580000,0
1970/01/01/01:00:18.590000,0
1970/01/01/01:00:18.600000,0
1970/01/01/01:00:18.640000,0
1970/01/01/01:00:18.640000,0
1970/01/01/01:00:18.690000,0
1970/01/01/01:00:18.730000,0
1970/01/01/01:00:18.730000,0
1970/01/01/01:00:18.770000,0
1970/01/01/01:00:18.770000,0
1970/01/01/01:00:18.780000,0
1970/01/01/01:00:18.790000,0
1970/01/01/01:00:18.830000,0
1970/01/01/01:00:18.870000,0
1970/01/01/01:00:18.870000,0
1970/01/01/01:00:18.910000,0
1970/01/01/01:00:18.960000,0
1970/01/01/01:00:18.960000,0
1970/01/01/01:00:19.010000,0
1970/01/01/01:00:19.010000,0
1970/01/01/01:00:19.020000,0
1970/01/01/01:00:19.060000,0
1970/01/01/01:00:19.100000,0
1970/01/01/01:00:19.100000,0
1970/01/01/01:00:19.150000,0
1970/01/01/01:00:19.190000,0
1970/01/01/01:00:19.190000,0
1970/01/01/01:00:19.240000,0
1970/01/01/01:00:19.240000,0
1970/01/01/01:00:19.240000,0
1970/01/01/01:00:19.250000,0
1970/01/01/01:00:19.290000,0
1970/01/01/01:00:19.330000,0
1970/01/01/01:00:19.380000,0
1970/01/01/01:00:19.380000,0
1970/01/01/01:00:19.420000,0
1970/01/01/01:00:19.420000,0
1970/01/01/01:00:19.420000,0
1970/01/01/01:00:19.430000,0
1970/01/01/01:00:19.440000,0
1970/01/01/01:00:19.480000,0
1970/01/01/01:00:19.520000,0
1970/01/01/01:00:19.560000,0
1970/01/01/01:00:19.560000,0
1970/01/01/01:00:19.570000,0
1970/01/01/01:00:19.580000,0
1970/01/01/01:00:19.620000,0
1970/01/01/01:00:19.620000,0
