time,.layout.dim,.layout.data_offset,.data,,,,,
1970/01/01/01:00:21.470000,[],0,1.8257880762817535e-09, -2.2936353261115983e-08, -0.07657498866319656, -2.7248421247350052e-05, 4.552621248876676e-05, -0.18501678109169006
1970/01/01/01:00:21.480000,[],0,1.1600891358654053e-09, -2.3536147253366835e-08, -0.0763828307390213, -2.6792882636073045e-05, 4.697807162301615e-05, -0.18525899946689606
1970/01/01/01:00:21.490000,[],0,5.193561691818616e-10, -2.4118770980408044e-08, -0.07617251574993134, -2.6258994694217108e-05, 4.844686554861255e-05, -0.18545882403850555
1970/01/01/01:00:21.490000,[],0,-9.684603813342463e-11, -2.4684512212047593e-08, -0.0759463831782341, -2.56483781413408e-05, 4.993211405235343e-05, -0.1856171190738678
1970/01/01/01:00:21.510000,[],0,-6.889465664627892e-10, -2.523364983630927e-08, -0.0757065862417221, -2.4962631869129837e-05, 5.1433336921036243e-05, -0.18573465943336487
1970/01/01/01:00:21.520000,[],0,-1.1399010624302264e-09, -2.574494750717804e-08, -0.07550770789384842, -2.431513166811783e-05, 5.294847869663499e-05, -0.18581008911132812
1970/01/01/01:00:21.530000,[],0,-1.5171717215878289e-09, -2.6224457272405743e-08, -0.0752970427274704, -2.3613472876604646e-05, 5.447665898827836e-05, -0.1858440637588501
1970/01/01/01:00:21.540000,[],0,-1.8542364310647486e-09, -2.6676726605501244e-08, -0.07506919652223587, -2.2847521904623136e-05, 5.601747034233995e-05, -0.18583741784095764
1970/01/01/01:00:21.550000,[],0,-2.151865574617773e-09, -2.7102256439093253e-08, -0.07482646405696869, -2.201864481321536e-05, 5.757050894317217e-05, -0.18579095602035522
1970/01/01/01:00:21.560000,[],0,-2.410818211728838e-09, -2.7501537047669444e-08, -0.07457094639539719, -2.1128178559592925e-05, 5.9135370975127444e-05, -0.1857055127620697
1970/01/01/01:00:21.570000,[],0,-2.4766044770530016e-09, -2.7849640815702514e-08, -0.07432729005813599, -2.0197954654577188e-05, 6.070939343771897e-05, -0.18558050692081451
1970/01/01/01:00:21.580000,[],0,-2.5046822393903767e-09, -2.8168749111046054e-08, -0.07407021522521973, -1.9214190615457483e-05, 6.229226710274816e-05, -0.18541687726974487
1970/01/01/01:00:21.590000,[],0,-2.4958024535948198e-09, -2.845940727524976e-08, -0.07380170375108719, -1.8178059690399095e-05, 6.388365000020713e-05, -0.18521538376808167
1970/01/01/01:00:21.600000,[],0,-2.4507056384237558e-09, -2.8722157097149648e-08, -0.07352356612682343, -1.7090709661715664e-05, 6.548321107402444e-05, -0.18497681617736816
1970/01/01/01:00:21.610000,[],0,-2.2216082307124907e-09, -2.8932774398526817e-08, -0.07325451821088791, -1.5924324543448165e-05, 6.70878725941293e-05, -0.1847008913755417
1970/01/01/01:00:21.620000,[],0,-1.9673054296731607e-09, -2.911773044900201e-08, -0.07297543436288834, -1.4715386896568816e-05, 6.869739445392042e-05, -0.18438845872879028
1970/01/01/01:00:21.630000,[],0,-1.6883272557777218e-09, -2.927752262849026e-08, -0.0726880133152008, -1.3464868970913813e-05, 7.031151471892372e-05, -0.18404027819633484
1970/01/01/01:00:21.630000,[],0,-1.385194847713933e-09, -2.941263765876556e-08, -0.07239381223917007, -1.217372755490942e-05, 7.192998600658029e-05, -0.18365709483623505
1970/01/01/01:00:21.650000,[],0,-9.583689397629769e-10, -2.9499293674462024e-08, -0.07210805267095566, -1.0770215340016875e-05, 7.354965782724321e-05, -0.18323883414268494
1970/01/01/01:00:21.660000,[],0,-5.250601620154782e-10, -2.956680411614343e-08, -0.07181501388549805, -9.335099093732424e-06, 7.517035555792972e-05, -0.18278630077838898
1970/01/01/01:00:21.670000,[],0,-8.544166069102133e-11, -2.9615543795102894e-08, -0.07151616364717484, -7.869154615036678e-06, 7.679189729969949e-05, -0.18230022490024567
1970/01/01/01:00:21.680000,[],0,3.6031644334855173e-10, -2.964588396991985e-08, -0.07121283560991287, -6.3731445152370725e-06, 7.841411570552737e-05, -0.1817813217639923
1970/01/01/01:00:21.690000,[],0,8.12046763165597e-10, -2.9658188793746376e-08, -0.07090622931718826, -4.847820036957273e-06, 8.00368216005154e-05, -0.1812303066253662
1970/01/01/01:00:21.700000,[],0,1.2978236263450071e-09, -2.9626615827282876e-08, -0.07060961425304413, -3.181590955136926e-06, 8.165698818629608e-05, -0.18064725399017334
1970/01/01/01:00:21.710000,[],0,1.770803170764168e-09, -2.9584214189526392e-08, -0.07030880451202393, -1.4952331639506156e-06, 8.327452815137804e-05, -0.1800328940153122
1970/01/01/01:00:21.720000,[],0,2.2311941183517092e-09, -2.953120414872501e-08, -0.07000496983528137, 2.1068206024210667e-07, 8.488931052852422e-05, -0.17938794195652008
1970/01/01/01:00:21.730000,[],0,2.6792019713894888e-09, -2.9467802420413136e-08, -0.06969917565584183, 1.9355929907760583e-06, 8.650124073028564e-05, -0.17871305346488953
1970/01/01/01:00:21.740000,[],0,3.0474298640115194e-09, -2.9353222075201302e-08, -0.06939996033906937, 3.870568434649613e-06, 8.810685540083796e-05, -0.17800839245319366
1970/01/01/01:00:21.750000,[],0,3.3850013902991805e-09, -2.9236437271151772e-08, -0.0690978392958641, 5.81316317038727e-06, 8.970611088443547e-05, -0.1772746592760086
1970/01/01/01:00:21.760000,[],0,3.6924960866713263e-09, -2.9117503075326567e-08, -0.06879386305809021, 7.763030225760303e-06, 9.129897807724774e-05, -0.17651249468326569
1970/01/01/01:00:21.770000,[],0,3.970484829807219e-09, -2.899647455478771e-08, -0.06848897784948349, 9.719829904497601e-06, 9.288542059948668e-05, -0.17572256922721863
1970/01/01/01:00:21.780000,[],0,4.2195296146019245e-09, -2.887340677659722e-08, -0.068184033036232, 1.1683227967296261e-05, 9.446540207136422e-05, -0.17490547895431519
1970/01/01/01:00:21.790000,[],0,4.290026556219573e-09, -2.869511028791294e-08, -0.06787850707769394, 1.3897389180783648e-05, 9.60357065196149e-05, -0.17406167089939117
1970/01/01/01:00:21.800000,[],0,4.3235619529014e-09, -2.8520561912159792e-08, -0.0675724670290947, 1.6106760085676797e-05, 9.759638487594202e-05, -0.17319169640541077
1970/01/01/01:00:21.810000,[],0,4.320872104557338e-09, -2.8349708358632597e-08, -0.06726673245429993, 1.831121335271746e-05, 9.914748079609126e-05, -0.17229615151882172
1970/01/01/01:00:21.820000,[],0,4.282681320688653e-09, -2.8182491007555655e-08, -0.06696203351020813, 2.0510629838099703e-05, 0.00010068902338389307, -0.17137566208839417
1970/01/01/01:00:21.830000,[],0,4.026055044903387e-09, -2.797183107361434e-08, -0.06665300577878952, 2.2995376639300957e-05, 0.00010221768752671778, -0.1704309731721878
1970/01/01/01:00:21.840000,[],0,3.738171105993615e-09, -2.77726712738513e-08, -0.06634566932916641, 2.5463765268796124e-05, 0.00010373380791861564, -0.16946256160736084
1970/01/01/01:00:21.850000,[],0,3.3829810064389676e-09, -2.757891515159372e-08, -0.06603825837373734, 2.7978996513411403e-05, 0.00010523681703489274, -0.16847100853919983
1970/01/01/01:00:21.860000,[],0,2.9996112260732843e-09, -2.7397655699701318e-08, -0.06573391705751419, 3.0475719540845603e-05, 0.00010672681673895568, -0.16745689511299133
1970/01/01/01:00:21.870000,[],0,2.588663727820517e-09, -2.7228663768141814e-08, -0.0654330924153328, 3.295405622338876e-05, 0.00010820392344612628, -0.16642074286937714
1970/01/01/01:00:21.880000,[],0,2.150731148731211e-09, -2.7071710206882926e-08, -0.06513617932796478, 3.5414122976362705e-05, 0.00010966824629576877, -0.1653631180524826
1970/01/01/01:00:21.890000,[],0,1.5512858775323934e-09, -2.6916067596971516e-08, -0.06483229994773865, 3.8122499972814694e-05, 0.0001111176679842174, -0.16428476572036743
1970/01/01/01:00:21.900000,[],0,9.362105535259957e-10, -2.67757851446504e-08, -0.06453283876180649, 4.080363942193799e-05, 0.0001125523413065821, -0.163186177611351
1970/01/01/01:00:21.910000,[],0,3.0587907207113574e-10, -2.6650571527397915e-08, -0.06423809379339218, 4.3457817810121924e-05, 0.0001139724045060575, -0.16206783056259155
1970/01/01/01:00:21.920000,[],0,-3.393403613660695e-10, -2.654013719904924e-08, -0.06394833326339722, 4.608530434779823e-05, 0.00011537801765371114, -0.16093027591705322
1970/01/01/01:00:21.930000,[],0,-1.0977753150953617e-09, -2.64550195083757e-08, -0.06365044414997101, 4.897278267890215e-05, 0.00011676716530928388, -0.15977433323860168
1970/01/01/01:00:21.940000,[],0,-1.8556489678189791e-09, -2.6384842755078353e-08, -0.06335816532373428, 5.182481254450977e-05, 0.00011814008030341938, -0.15860047936439514
1970/01/01/01:00:21.950000,[],0,-2.6128967878236153e-09, -2.632931739299238e-08, -0.06307146698236465, 5.4641845053993165e-05, 0.00011949699546676129, -0.15740925073623657
1970/01/01/01:00:21.960000,[],0,-3.369456047508379e-09, -2.6288155652309797e-08, -0.06279051303863525, 5.742429129895754e-05, 0.00012083809997420758, -0.15620112419128418
1970/01/01/01:00:21.970000,[],0,-4.125264574383891e-09, -2.62610733159363e-08, -0.06251542270183563, 6.017257328494452e-05, 0.0001221635757246986, -0.15497656166553497
1970/01/01/01:00:21.980000,[],0,-4.9312518513033865e-09, -2.629362683137515e-08, -0.06222397834062576, 6.326751463348046e-05, 0.0001234705705428496, -0.15373624861240387
1970/01/01/01:00:21.990000,[],0,-5.717669893101629e-09, -2.633811568841793e-08, -0.06194019690155983, 6.63173123029992e-05, 0.00012475939001888037, -0.152480810880661
1970/01/01/01:00:22.000000,[],0,-6.484830450403933e-09, -2.639429652617764e-08, -0.06166402995586395, 6.932255928404629e-05, 0.00012603026698343456, -0.1512107104063034
1970/01/01/01:00:22.010000,[],0,-7.233042609300355e-09, -2.6461929536480966e-08, -0.06139540299773216, 7.22838522051461e-05, 0.00012728344881907105, -0.1499263346195221
1970/01/01/01:00:22.020000,[],0,-7.954063185877658e-09, -2.6597444247045132e-08, -0.06111132353544235, 7.55203582230024e-05, 0.00012851686915382743, -0.1486283242702484
1970/01/01/01:00:22.030000,[],0,-8.642022208960043e-09, -2.675483834480019e-08, -0.060830745846033096, 7.87860481068492e-05, 0.00012973006232641637, -0.14731742441654205
1970/01/01/01:00:22.040000,[],0,-9.295695768685164e-09, -2.6932166719007e-08, -0.060553040355443954, 8.207962673623115e-05, 0.00013092281005810946, -0.14599403738975525
1970/01/01/01:00:22.050000,[],0,-9.922169752485388e-09, -2.711381874576091e-08, -0.060285281389951706, 8.531761704944074e-05, 0.0001320953742833808, -0.14465852081775665
1970/01/01/01:00:22.060000,[],0,-1.0521926441242613e-08, -2.7299689620008394e-08, -0.060027144849300385, 8.85008048499003e-05, 0.00013324804604053497, -0.1433112621307373
1970/01/01/01:00:22.070000,[],0,-1.1095439234054538e-08, -2.748967453669593e-08, -0.05977831035852432, 9.162998321698979e-05, 0.00013438113091979176, -0.14195260405540466
1970/01/01/01:00:22.080000,[],0,-1.1621283491081158e-08, -2.771915319499385e-08, -0.059517789632081985, 9.495456470176578e-05, 0.00013549304276239127, -0.1405835896730423
1970/01/01/01:00:22.090000,[],0,-1.2123874348901609e-08, -2.7947502090341914e-08, -0.05926773324608803, 9.821937419474125e-05, 0.00013658411626238376, -0.13920442759990692
1970/01/01/01:00:22.100000,[],0,-1.2603624810481051e-08, -2.8174721222740118e-08, -0.05902772396802902, 0.00010142527025891468, 0.00013765467156190425, -0.13781549036502838
1970/01/01/01:00:22.110000,[],0,-1.3060946102427806e-08, -2.8400812368545303e-08, -0.05879735201597214, 0.00010457311145728454, 0.00013870498514734209, -0.13641710579395294
1970/01/01/01:00:22.120000,[],0,-1.3468788750969907e-08, -2.8643110994153176e-08, -0.05853684991598129, 0.00010808502702275291, 0.000139732874231413, -0.13501054048538208
1970/01/01/01:00:22.130000,[],0,-1.3863130199354146e-08, -2.887438910192941e-08, -0.05828907713294029, 0.00011152894148835912, 0.00014073871716391295, -0.13359595835208893
1970/01/01/01:00:22.130000,[],0,-1.4244201373969645e-08, -2.909484209112634e-08, -0.058053381741046906, 0.00011490587348816916, 0.00014172281953506172, -0.13217367231845856
1970/01/01/01:00:22.150000,[],0,-1.4612228760313428e-08, -2.9304663584639457e-08, -0.057829149067401886, 0.00011821681255241856, 0.00014268554514274, -0.13074393570423126
1970/01/01/01:00:22.160000,[],0,-1.496743706752568e-08, -2.9504048981721098e-08, -0.05761578679084778, 0.00012146276276325807, 0.00014362719957716763, -0.1293070763349533
1970/01/01/01:00:22.170000,[],0,-1.5295562150186015e-08, -2.964677214833955e-08, -0.05737047269940376, 0.0001250706845894456, 0.00014454596384894103, -0.12786442041397095
1970/01/01/01:00:22.180000,[],0,-1.5619850302073246e-08, -2.977019342154108e-08, -0.057139307260513306, 0.00012860434071626514, 0.00014544218720402569, -0.12641605734825134
1970/01/01/01:00:22.190000,[],0,-1.5940349484822036e-08, -2.98746876126188e-08, -0.056921448558568954, 0.0001320648443652317, 0.00014631624799221754, -0.12496224045753479
1970/01/01/01:00:22.200000,[],0,-1.6257100554639692e-08, -2.996061709836795e-08, -0.05671611428260803, 0.00013545333058573306, 0.00014716849545948207, -0.12350322306156158
1970/01/01/01:00:22.210000,[],0,-1.6565476101959575e-08, -2.994991277205372e-08, -0.05648638308048248, 0.0001391111291013658, 0.00014799776545260102, -0.12204014509916306
1970/01/01/01:00:22.220000,[],0,-1.6874546204803664e-08, -2.989409253473241e-08, -0.05626187473535538, 0.0001427749084541574, 0.00014880411617923528, -0.120573490858078
1970/01/01/01:00:22.220000,[],0,-1.7185778133921303e-08, -2.981654745326523e-08, -0.05605253577232361, 0.0001463596272515133, 0.00014958789688535035, -0.11910343915224075
1970/01/01/01:00:22.240000,[],0,-1.7499097282325238e-08, -2.9717716287791518e-08, -0.055857375264167786, 0.00014986650785431266, 0.00015034950047265738, -0.11763020604848862
1970/01/01/01:00:22.250000,[],0,-1.781443437209873e-08, -2.9598037798450605e-08, -0.05567546561360359, 0.00015329672896768898, 0.0001510892907390371, -0.11615400016307831
1970/01/01/01:00:22.260000,[],0,-1.81270021215596e-08, -2.9361412856587776e-08, -0.05546727776527405, 0.00015698537754360586, 0.0001518062927061692, -0.11467523872852325
1970/01/01/01:00:22.270000,[],0,-1.84421953264291e-08, -2.9106521637345395e-08, -0.05527488887310028, 0.0001605917641427368, 0.00015250091382768005, -0.11319450289011002
1970/01/01/01:00:22.280000,[],0,-1.8759930497935784e-08, -2.8833756715584968e-08, -0.05509720370173454, 0.00016411716933362186, 0.00015317350334953517, -0.11171197891235352
1970/01/01/01:00:22.280000,[],0,-1.9080124147308197e-08, -2.8543501784383807e-08, -0.05493319034576416, 0.00016756285913288593, 0.00015382443962153047, -0.11022785305976868
1970/01/01/01:00:22.300000,[],0,-1.9397218053995857e-08, -2.814702604325703e-08, -0.05474551394581795, 0.000171257444890216, 0.00015445293684024364, -0.10874251276254654
1970/01/01/01:00:22.310000,[],0,-1.9715793442287577e-08, -2.7738039420910354e-08, -0.05457385256886482, 0.00017486709111835808, 0.00015505934425164014, -0.10725688934326172
1970/01/01/01:00:22.320000,[],0,-2.0035788139693977e-08, -2.7316833239865446e-08, -0.05441703274846077, 0.00017839315114542842, 0.00015564406930934638, -0.10577113926410675
1970/01/01/01:00:22.330000,[],0,-2.035714175008252e-08, -2.6883691717216607e-08, -0.05427396669983864, 0.00018183693464379758, 0.00015620746125932783, -0.10428541898727417
1970/01/01/01:00:22.340000,[],0,-2.0673709855145717e-08, -2.6365881922174594e-08, -0.05410974100232124, 0.0001855228329077363, 0.00015674887981731445, -0.10280007123947144
1970/01/01/01:00:22.350000,[],0,-2.0989336491084032e-08, -2.5842814110887957e-08, -0.053961124271154404, 0.00018912173982243985, 0.0001572687178850174, -0.10131585597991943
1970/01/01/01:00:22.360000,[],0,-2.130400744704275e-08, -2.5314646379115402e-08, -0.053827058523893356, 0.00019263515423517674, 0.0001577673974679783, -0.09983311593532562
1970/01/01/01:00:22.370000,[],0,-2.1617710288523995e-08, -2.4781535046258796e-08, -0.05370655283331871, 0.00019606454588938504, 0.00015824528236407787, -0.09835214912891388
1970/01/01/01:00:22.380000,[],0,-2.193043435738673e-08, -2.4243632879006327e-08, -0.053598552942276, 0.0001994112244574353, 0.0001587027363711968, -0.09687307476997375
1970/01/01/01:00:22.390000,[],0,-2.2228297424931043e-08, -2.3658152770167362e-08, -0.05345774069428444, 0.00020306931401137263, 0.0001591390318935737, -0.09539623558521271
1970/01/01/01:00:22.400000,[],0,-2.2517578912584213e-08, -2.3080263034103154e-08, -0.05333208665251732, 0.00020663825853262097, 0.00015955453272908926, -0.09392154961824417
1970/01/01/01:00:22.410000,[],0,-2.279842448160707e-08, -2.2509869523901216e-08, -0.05322098731994629, 0.00021011977514717728, 0.00015994964633136988, -0.09244990348815918
1970/01/01/01:00:22.420000,[],0,-2.3070970911476252e-08, -2.1946879869005897e-08, -0.05312326177954674, 0.0002135152608389035, 0.00016032472194638103, -0.0909813866019249
1970/01/01/01:00:22.430000,[],0,-2.3317886288509726e-08, -2.1414235717998054e-08, -0.05300241336226463, 0.000217124616028741, 0.00016067941032815725, -0.08951625227928162
1970/01/01/01:00:22.440000,[],0,-2.354501305035228e-08, -2.0911590681294e-08, -0.05288933590054512, 0.00022071773128118366, 0.00016101388609968126, -0.08805447816848755
1970/01/01/01:00:22.450000,[],0,-2.375109886543214e-08, -2.044276214974161e-08, -0.05278291180729866, 0.00022429297678172588, 0.00016132838209159672, -0.08659695088863373
1970/01/01/01:00:22.460000,[],0,-2.3939985993592927e-08, -1.999345400349739e-08, -0.05269099399447441, 0.0002277777239214629, 0.00016162326210178435, -0.08514367789030075
1970/01/01/01:00:22.470000,[],0,-2.411199773177941e-08, -1.9563318076620817e-08, -0.05261237174272537, 0.00023117345699574798, 0.00016189888992812485, -0.08369473367929459
1970/01/01/01:00:22.480000,[],0,-2.4267457376936363e-08, -1.9152015084955565e-08, -0.052545905113220215, 0.00023448160209227353, 0.0001621556148165837, -0.08225017040967941
1970/01/01/01:00:22.490000,[],0,-2.4386160646372446e-08, -1.883694800142166e-08, -0.052460622042417526, 0.00023798717302270234, 0.00016239320393651724, -0.08081021904945374
1970/01/01/01:00:22.500000,[],0,-2.4485531824325335e-08, -1.854236764131656e-08, -0.05238906294107437, 0.00024140147434081882, 0.00016261203563772142, -0.07937557250261307
1970/01/01/01:00:22.500000,[],0,-2.4565949274801824e-08, -1.826789386427663e-08, -0.05233003571629524, 0.00024472601944580674, 0.00016281247371807694, -0.0779462680220604
1970/01/01/01:00:22.520000,[],0,-2.4627780703667668e-08, -1.8013155411722437e-08, -0.052282433956861496, 0.0002479622489772737, 0.00016299483831971884, -0.0765223577618599
1970/01/01/01:00:22.530000,[],0,-2.4671395593145462e-08, -1.7777781025074546e-08, -0.052245233207941055, 0.0002511116035748273, 0.0001631594932405278, -0.07510385662317276
1970/01/01/01:00:22.540000,[],0,-2.4669754239425856e-08, -1.7666636153990112e-08, -0.05218460038304329, 0.0002545143652241677, 0.00016330617654602975, -0.07369201630353928
1970/01/01/01:00:22.550000,[],0,-2.465075787938531e-08, -1.7569711019405077e-08, -0.052136536687612534, 0.0002578253042884171, 0.00016343525203410536, -0.07228665053844452
1970/01/01/01:00:22.560000,[],0,-2.4614749349893827e-08, -1.7486730286009333e-08, -0.05209990590810776, 0.0002610459050629288, 0.00016354703984688967, -0.07088778913021088
1970/01/01/01:00:22.570000,[],0,-2.456207681689193e-08, -1.7417422171206454e-08, -0.052073657512664795, 0.0002641776518430561, 0.00016364188923034817, -0.06949543952941895
1970/01/01/01:00:22.580000,[],0,-2.4469720472097833e-08, -1.7422239650954907e-08, -0.05203085020184517, 0.0002674801799003035, 0.00016371971287298948, -0.06810975074768066
1970/01/01/01:00:22.590000,[],0,-2.4358699945992157e-08, -1.7440376254285184e-08, -0.05199287086725235, 0.0002707524981815368, 0.00016378080181311816, -0.06673163175582886
1970/01/01/01:00:22.600000,[],0,-2.423029421549927e-08, -1.74663323804225e-08, -0.05196022987365723, 0.0002739941410254687, 0.00016382538888137788, -0.06536127626895905
1970/01/01/01:00:22.610000,[],0,-2.409250932089435e-08, -1.7491220916099337e-08, -0.051938749849796295, 0.0002771441650111228, 0.0001638538233237341, -0.06399862468242645
1970/01/01/01:00:22.620000,[],0,-2.394554599050025e-08, -1.7515063177597767e-08, -0.05192737653851509, 0.00028020405443385243, 0.00016386639617849141, -0.06264366209506989
1970/01/01/01:00:22.630000,[],0,-2.378960317628298e-08, -1.7537876928486185e-08, -0.05192511901259422, 0.0002831753809005022, 0.00016386342758778483, -0.06129637733101845
1970/01/01/01:00:22.640000,[],0,-2.3596475884346546e-08, -1.7555700893012727e-08, -0.05190812423825264, 0.00028629633015953004, 0.00016384499031119049, -0.05995766073465347
1970/01/01/01:00:22.650000,[],0,-2.340012805746028e-08, -1.7562360454803638e-08, -0.051901400089263916, 0.00028932641725987196, 0.0001638113899389282, -0.058627352118492126
1970/01/01/01:00:22.660000,[],0,-2.3200639631681952e-08, -1.7558075882107005e-08, -0.05190393701195717, 0.00029226712649688125, 0.0001637629175093025, -0.05730541795492172
1970/01/01/01:00:22.670000,[],0,-2.2998097648496696e-08, -1.754306921952775e-08, -0.051914799958467484, 0.0002951200003735721, 0.0001636998786125332, -0.055991824716329575
1970/01/01/01:00:22.680000,[],0,-2.2758879225648343e-08, -1.7469609758791194e-08, -0.051912836730480194, 0.00029810788691975176, 0.0001636223605601117, -0.05468742176890373
1970/01/01/01:00:22.690000,[],0,-2.252185105078297e-08, -1.73773031519886e-08, -0.05192014202475548, 0.00030100607546046376, 0.00016353066894225776, -0.053392037749290466
1970/01/01/01:00:22.700000,[],0,-2.2286990031261666e-08, -1.726653131584044e-08, -0.051935769617557526, 0.00030381607939489186, 0.00016342508024536073, -0.052105627954006195
1970/01/01/01:00:22.710000,[],0,-2.2054280179872876e-08, -1.7137677943424023e-08, -0.0519588477909565, 0.00030653938301838934, 0.00016330588550772518, -0.05082813277840614
1970/01/01/01:00:22.720000,[],0,-2.1823698403977687e-08, -1.6991116069675627e-08, -0.051988571882247925, 0.0003091774124186486, 0.00016317336121574044, -0.04955951124429703
1970/01/01/01:00:22.730000,[],0,-2.1544098061099248e-08, -1.6718518125458104e-08, -0.05200546234846115, 0.0003119925386272371, 0.00016302763833664358, -0.048300791531801224
1970/01/01/01:00:22.740000,[],0,-2.1270613714818865e-08, -1.642326807882455e-08, -0.05202999711036682, 0.0003147200040984899, 0.00016286896425299346, -0.04705177620053291
1970/01/01/01:00:22.750000,[],0,-2.1003151218224048e-08, -1.610584909883528e-08, -0.05206134542822838, 0.0003173612931277603, 0.00016269761545117944, -0.04581239074468613
1970/01/01/01:00:22.760000,[],0,-2.074161642440231e-08, -1.5766733696409574e-08, -0.052098747342824936, 0.00031991780269891024, 0.00016251388296950608, -0.04458256810903549
1970/01/01/01:00:22.770000,[],0,-2.0422737279091052e-08, -1.528082549384635e-08, -0.052120573818683624, 0.0003226316475775093, 0.00016231789777521044, -0.04336311295628548
1970/01/01/01:00:22.780000,[],0,-2.009522681589715e-08, -1.4753376298415333e-08, -0.052145931869745255, 0.0003253038739785552, 0.0001621099072508514, -0.04215402156114578
1970/01/01/01:00:22.790000,[],0,-1.9772482318103357e-08, -1.42092089205903e-08, -0.05217845365405083, 0.0003278902149759233, 0.00016189017333090305, -0.04095536097884178
1970/01/01/01:00:22.800000,[],0,-1.9454439836863457e-08, -1.364871149434066e-08, -0.05221734568476677, 0.00033039215486496687, 0.00016165895794983953, -0.03976703807711601
1970/01/01/01:00:22.810000,[],0,-1.914103897604491e-08, -1.3072266824565304e-08, -0.052261870354413986, 0.0003328111197333783, 0.00016141652304213494, -0.03858897089958191
1970/01/01/01:00:22.820000,[],0,-1.8832215786801498e-08, -1.2480251498914186e-08, -0.052311357110738754, 0.0003351485065650195, 0.00016116310143843293, -0.03742107003927231
1970/01/01/01:00:22.830000,[],0,-1.8467057216753346e-08, -1.1800222132762883e-08, -0.052350617945194244, 0.0003375755622982979, 0.00016089886776171625, -0.036264028400182724
1970/01/01/01:00:22.840000,[],0,-1.8102404908404424e-08, -1.1113304054788387e-08, -0.05239561200141907, 0.0003399206616450101, 0.00016062405484262854, -0.03511765971779823
1970/01/01/01:00:22.850000,[],0,-1.7738289059821e-08, -1.0419702434205647e-08, -0.052445657551288605, 0.00034218523069284856, 0.0001603389100637287, -0.03398186340928078
1970/01/01/01:00:22.860000,[],0,-1.7374732763641987e-08, -9.719622440229614e-09, -0.052500125020742416, 0.00034437066642567515, 0.00016004365170374513, -0.032856542617082596
1970/01/01/01:00:22.870000,[],0,-1.6953064729818834e-08, -8.982829591275276e-09, -0.052549269050359726, 0.0003466349153313786, 0.00015973822155501693, -0.03174234926700592
1970/01/01/01:00:22.880000,[],0,-1.653010173185976e-08, -8.250941263554523e-09, -0.052602995187044144, 0.0003488197107799351, 0.00015942285244818777, -0.03063909523189068
1970/01/01/01:00:22.890000,[],0,-1.6105911271324658e-08, -7.523933476250022e-09, -0.05266071483492851, 0.0003509264497552067, 0.00015909777721390128, -0.029546668753027916
1970/01/01/01:00:22.900000,[],0,-1.5680562626130268e-08, -6.801780472187602e-09, -0.05272188037633896, 0.0003529564419295639, 0.00015876322868280113, -0.028464961796998978
1970/01/01/01:00:22.910000,[],0,-1.5254119745122807e-08, -6.084457826460721e-09, -0.05278599634766579, 0.00035491108428686857, 0.0001584194105817005, -0.027393870055675507
1970/01/01/01:00:22.920000,[],0,-1.4778033019524628e-08, -5.396517899214359e-09, -0.05284474790096283, 0.00035697160637937486, 0.000158066424774006, -0.02633419819176197
1970/01/01/01:00:22.930000,[],0,-1.4299970096942616e-08, -4.727298552609227e-09, -0.05290670692920685, 0.00035895590553991497, 0.0001577045040903613, -0.02528572641313076
1970/01/01/01:00:22.940000,[],0,-1.3820018018861902e-08, -4.076492476912108e-09, -0.052971407771110535, 0.000360865262337029, 0.00015733385225757957, -0.024248339235782623
1970/01/01/01:00:22.940000,[],0,-1.3338262938589196e-08, -3.4437965812372795e-09, -0.053038403391838074, 0.0003627010155469179, 0.000156954673002474, -0.02322191745042801
1970/01/01/01:00:22.960000,[],0,-1.2839168839207105e-08, -2.9121689504307824e-09, -0.053099457174539566, 0.00036462556454353034, 0.00015656714094802737, -0.02220705896615982
1970/01/01/01:00:22.970000,[],0,-1.2339191890475831e-08, -2.406979060509684e-09, -0.05316319689154625, 0.00036647566594183445, 0.0001561714307172224, -0.021203700453042984
1970/01/01/01:00:22.980000,[],0,-1.1839420110959509e-08, -1.9483030744282814e-09, -0.05322776362299919, 0.0003682822862174362, 0.00015576774603687227, -0.020211726427078247
1970/01/01/01:00:22.990000,[],0,-1.13394866829708e-08, -1.5159786759255667e-09, -0.0532943494617939, 0.00037001646705903113, 0.00015535630518570542, -0.019230995327234268
1970/01/01/01:00:23.000000,[],0,-1.083944489721489e-08, -1.1095221408297107e-09, -0.053362585604190826, 0.00037167943082749844, 0.00015493726823478937, -0.01826137863099575
1970/01/01/01:00:23.010000,[],0,-1.0339346268040117e-08, -7.284564618181832e-10, -0.05343235656619072, 0.00037327222526073456, 0.00015451085346285254, -0.01730334758758545
1970/01/01/01:00:23.020000,[],0,-9.856693239385095e-09, -4.5522582925450195e-10, -0.05349910631775856, 0.0003749085299205035, 0.00015407722094096243, -0.016356825828552246
1970/01/01/01:00:23.030000,[],0,-9.377474796679053e-09, -2.0633174335760174e-10, -0.053567200899124146, 0.00037647486897185445, 0.00015363660349976271, -0.015421616844832897
1970/01/01/01:00:23.040000,[],0,-8.901670511818338e-09, 1.8687639977144066e-11, -0.0536363311111927, 0.0003779724647756666, 0.00015318914665840566, -0.014497590251266956
1970/01/01/01:00:23.050000,[],0,-8.429261733056137e-09, 2.2028730228829119e-10, -0.05370622128248215, 0.0003794025687966496, 0.00015273503959178925, -0.013584613800048828
