time,.layout.dim,.layout.data_offset,.data,,,,,
1970/01/01/01:00:17.350000,[],0,-5.9021031120209955e-06, -6.926919837724199e-08, -0.056104596704244614, -1.1832300970127108e-06, -3.804709922405891e-05, 1.3566312873081188e-06
1970/01/01/01:00:17.370000,[],0,-5.848438377142884e-06, -6.675859509641668e-08, -0.056105975061655045, -1.1645838640106376e-06, -3.772463969653472e-05, 1.3464135690810508e-06
1970/01/01/01:00:17.380000,[],0,-5.795119250251446e-06, -6.428723509088741e-08, -0.05610719323158264, -1.1460042514954694e-06, -3.740452666534111e-05, 1.336259060735756e-06
1970/01/01/01:00:17.390000,[],0,-5.742143457609927e-06, -6.185457124274762e-08, -0.0561082549393177, -1.1277712701485143e-06, -3.708694930537604e-05, 1.3261665117170196e-06
1970/01/01/01:00:17.400000,[],0,-5.689509634976275e-06, -5.946008485580023e-08, -0.05610917881131172, -1.1098800314357504e-06, -3.6771889426745474e-05, 1.3161355809643283e-06
1970/01/01/01:00:17.410000,[],0,-5.636592504743021e-06, -5.7067929049026134e-08, -0.05611027404665947, -1.0923358786385506e-06, -3.6459339753491804e-05, 1.306148305957322e-06
1970/01/01/01:00:17.420000,[],0,-5.584031896432862e-06, -5.470733199786082e-08, -0.05611122399568558, -1.0751231229733094e-06, -3.614927118178457e-05, 1.2962226492163609e-06
1970/01/01/01:00:17.430000,[],0,-5.531826900551096e-06, -5.2377892245658586e-08, -0.056112028658390045, -1.0585837344478932e-06, -3.5841992939822376e-05, 1.2863574738730676e-06
1970/01/01/01:00:17.440000,[],0,-5.479975243360968e-06, -5.007922609934212e-08, -0.056112706661224365, -1.0427061170048546e-06, -3.553748319973238e-05, 1.2765527799274423e-06
1970/01/01/01:00:17.450000,[],0,-5.428474651125725e-06, -4.781094276040676e-08, -0.056113261729478836, -1.0274784472130705e-06, -3.523571285768412e-05, 1.266808112632134e-06
1970/01/01/01:00:17.460000,[],0,-5.376739864004776e-06, -4.550184584672934e-08, -0.05611400678753853, -1.0128948133569793e-06, -3.493667463771999e-05, 1.2570993703775457e-06
1970/01/01/01:00:17.470000,[],0,-5.325375241227448e-06, -4.32137170491842e-08, -0.056114617735147476, -9.989383897845983e-07, -3.4640328522073105e-05, 1.2474507684601122e-06
1970/01/01/01:00:17.480000,[],0,-5.274378963804338e-06, -4.094636452123268e-08, -0.056115105748176575, -9.85767769634549e-07, -3.4347092878306285e-05, 1.2378633300613728e-06
1970/01/01/01:00:17.490000,[],0,-5.223748757998692e-06, -3.8699599969049814e-08, -0.05611548200249672, -9.733686283652787e-07, -3.405692768865265e-05, 1.22833694149449e-06
1970/01/01/01:00:17.500000,[],0,-5.1727224672504235e-06, -3.6293730687475545e-08, -0.056116167455911636, -9.617139085094095e-07, -3.376980748726055e-05, 1.218875127051433e-06
1970/01/01/01:00:17.510000,[],0,-5.122094535181532e-06, -3.3899002715997995e-08, -0.05611671507358551, -9.508028711024963e-07, -3.348569225636311e-05, 1.209473794006044e-06
1970/01/01/01:00:17.520000,[],0,-5.071862233307911e-06, -3.1515433818185556e-08, -0.056117136031389236, -9.404387242284429e-07, -3.320442920085043e-05, 1.200131691803108e-06
1970/01/01/01:00:17.530000,[],0,-5.022022833145456e-06, -2.9143038204892946e-08, -0.05611743777990341, -9.305499588663224e-07, -3.292591645731591e-05, 1.1908485930689494e-06
1970/01/01/01:00:17.540000,[],0,-4.972573151462711e-06, -2.6781831863331718e-08, -0.05611763149499893, -9.210576195073372e-07, -3.265007399022579e-05, 1.181623815682542e-06
1970/01/01/01:00:17.550000,[],0,-4.923067990603158e-06, -2.4288359767865586e-08, -0.05611797422170639, -9.11939764591807e-07, -3.237685086787678e-05, 1.1724837349902373e-06
1970/01/01/01:00:17.560000,[],0,-4.87385796077433e-06, -2.1772263991692853e-08, -0.056118257343769073, -9.032009984366596e-07, -3.210624345229007e-05, 1.163407205240219e-06
1970/01/01/01:00:17.570000,[],0,-4.82494397147093e-06, -1.9235795178929038e-08, -0.05611848831176758, -8.94836773568386e-07, -3.18382190016564e-05, 1.154394226432487e-06
1970/01/01/01:00:17.580000,[],0,-4.776431069331011e-06, -1.6714759354385933e-08, -0.05611860752105713, -8.865790732670575e-07, -3.157246101181954e-05, 1.145437522609427e-06
1970/01/01/01:00:17.590000,[],0,-4.728316071123118e-06, -1.4209101451001516e-08, -0.05611862987279892, -8.784265901340405e-07, -3.1308954930864275e-05, 1.1365367527105263e-06
1970/01/01/01:00:17.600000,[],0,-4.680595793615794e-06, -1.1718763737178506e-08, -0.056118566542863846, -8.703780736141198e-07, -3.1047678930917755e-05, 1.127691803048947e-06
1970/01/01/01:00:17.610000,[],0,-4.632848686014768e-06, -9.120894262082402e-09, -0.05611862987279892, -8.624184602012974e-07, -3.078859663219191e-05, 1.118928707910527e-06
1970/01/01/01:00:17.620000,[],0,-4.585497208609013e-06, -6.547248521115989e-09, -0.05611860007047653, -8.545605965082359e-07, -3.053171167266555e-05, 1.1102202961410512e-06
1970/01/01/01:00:17.630000,[],0,-4.538538178167073e-06, -3.997599140603825e-09, -0.05611848086118698, -8.464219831694209e-07, -3.0276609322754666e-05, 1.1015656582458178e-06
1970/01/01/01:00:17.640000,[],0,-4.491968866204843e-06, -1.471720412205002e-09, -0.056118279695510864, -8.380091003346024e-07, -3.002328048751224e-05, 1.0929643394774757e-06
1970/01/01/01:00:17.650000,[],0,-4.445356353244279e-06, 1.116198466988294e-09, -0.0561181977391243, -8.293256996694254e-07, -2.9771712434012443e-05, 1.0844217968042358e-06
1970/01/01/01:00:17.660000,[],0,-4.399130830279319e-06, 3.6693694749345696e-09, -0.05611803010106087, -8.20380648747232e-07, -2.9521897886297666e-05, 1.075932232197374e-06
1970/01/01/01:00:17.670000,[],0,-4.353290023573209e-06, 6.188232593018483e-09, -0.05611778423190117, -8.110751537060423e-07, -2.927374043792952e-05, 1.0674943951016758e-06
1970/01/01/01:00:17.680000,[],0,-4.3078298403997906e-06, 8.67322125230885e-09, -0.0561174675822258, -8.015021535356937e-07, -2.9027314667473547e-05, 1.0591079444566276e-06
1970/01/01/01:00:17.690000,[],0,-4.262748461769661e-06, 1.1124765109116197e-08, -0.056117087602615356, -7.916679010122607e-07, -2.8782607842003927e-05, 1.0507724255148787e-06
1970/01/01/01:00:17.700000,[],0,-4.217486548441229e-06, 1.359667134437359e-08, -0.05611686035990715, -7.815900744390092e-07, -2.8539623599499464e-05, 1.0424680567666655e-06
1970/01/01/01:00:17.710000,[],0,-4.172604803898139e-06, 1.602504973163832e-08, -0.05611656233668327, -7.712630463174719e-07, -2.8298338293097913e-05, 1.034214847095427e-06
1970/01/01/01:00:17.720000,[],0,-4.128100044908933e-06, 1.8410524660339433e-08, -0.056116197258234024, -7.60878663186304e-07, -2.805893382173963e-05, 1.026011773319624e-06
1970/01/01/01:00:17.730000,[],0,-4.0839690882421564e-06, 2.0753718743549143e-08, -0.05611577257514, -7.504391419388412e-07, -2.7821395633509383e-05, 1.017858835439256e-06
1970/01/01/01:00:17.740000,[],0,-4.03977173846215e-06, 2.3076418997902692e-08, -0.056115441024303436, -7.39955680728599e-07, -2.7585720090428367e-05, 1.0097396625496913e-06
1970/01/01/01:00:17.750000,[],0,-3.995847237092676e-06, 2.535964505057109e-08, -0.056115079671144485, -7.294214015018952e-07, -2.735188536462374e-05, 1.0016699434345355e-06
1970/01/01/01:00:17.760000,[],0,-3.952197403123137e-06, 2.7603295649214488e-08, -0.05611469969153404, -7.188382369349711e-07, -2.711987508519087e-05, 9.936499054674641e-07
1970/01/01/01:00:17.770000,[],0,-3.908926373696886e-06, 2.98036653134659e-08, -0.056114260107278824, -7.082867341523524e-07, -2.688972745090723e-05, 9.85678752840613e-07
1970/01/01/01:00:17.780000,[],0,-3.866031875077169e-06, 3.1961402413571705e-08, -0.05611376836895943, -6.977673479013902e-07, -2.6661427909857593e-05, 9.777564855539822e-07
1970/01/01/01:00:17.790000,[],0,-3.823509814537829e-06, 3.407713933256673e-08, -0.05611323192715645, -6.872804192425974e-07, -2.6434960091137327e-05, 9.698827625470585e-07
1970/01/01/01:00:17.800000,[],0,-3.7809493278473383e-06, 3.616866450784073e-08, -0.05611277371644974, -6.768380558241915e-07, -2.6210311261820607e-05, 9.62057583819842e-07
1970/01/01/01:00:17.810000,[],0,-3.7387674183264608e-06, 3.822059824187818e-08, -0.056112274527549744, -6.664287184321438e-07, -2.5987468688981608e-05, 9.54280721998657e-07
1970/01/01/01:00:17.820000,[],0,-3.69696090274374e-06, 4.0233530285149754e-08, -0.05611172690987587, -6.564669092767872e-07, -2.576640690676868e-05, 9.465538255426509e-07
1970/01/01/01:00:17.830000,[],0,-3.655526143120369e-06, 4.22080397299851e-08, -0.05611113831400871, -6.469446134360624e-07, -2.5547107725287788e-05, 9.388767239215667e-07
1970/01/01/01:00:17.840000,[],0,-3.6144604109722422e-06, 4.414469501057283e-08, -0.05611051246523857, -6.378540433615854e-07, -2.5329562049591914e-05, 9.312491329183104e-07
1970/01/01/01:00:17.850000,[],0,-3.573371259335545e-06, 4.608070014455734e-08, -0.0561099648475647, -6.292016792031063e-07, -2.511375532776583e-05, 9.236709956894629e-07
1970/01/01/01:00:17.860000,[],0,-3.5326559100212762e-06, 4.798646102699422e-08, -0.05610937997698784, -6.213119263520639e-07, -2.4899667550926097e-05, 9.161442449112656e-07
1970/01/01/01:00:17.870000,[],0,-3.49231117979798e-06, 4.9862386219956534e-08, -0.056108757853507996, -6.141702897366486e-07, -2.468728598614689e-05, 9.08668653210043e-07
1970/01/01/01:00:17.880000,[],0,-3.4523336580605246e-06, 5.170888783823102e-08, -0.056108105927705765, -6.077376042412652e-07, -2.4476592443534173e-05, 9.012444479594706e-07
1970/01/01/01:00:17.890000,[],0,-3.412260639379383e-06, 5.3626102669568354e-08, -0.0561075359582901, -6.019949410074332e-07, -2.4267576009151526e-05, 8.938720270634803e-07
1970/01/01/01:00:17.900000,[],0,-3.372562332515372e-06, 5.552443127498918e-08, -0.05610693246126175, -5.969344556433498e-07, -2.4060223950073123e-05, 8.86550310497114e-07
1970/01/01/01:00:17.900000,[],0,-3.3332348721160088e-06, 5.7404065501032164e-08, -0.05610630288720131, -5.925430173192581e-07, -2.3854521714383736e-05, 8.792791277301149e-07
1970/01/01/01:00:17.920000,[],0,-3.2942750749498373e-06, 5.9265190088808595e-08, -0.05610564723610878, -5.885106588721101e-07, -2.3650525690754876e-05, 8.720591040400905e-07
1970/01/01/01:00:17.930000,[],0,-3.255333922425052e-06, 6.121319273688641e-08, -0.05610503628849983, -5.848120281370939e-07, -2.344822496525012e-05, 8.64884043494385e-07
1970/01/01/01:00:17.940000,[],0,-3.216682671336457e-06, 6.316906819847645e-08, -0.05610441416501999, -5.814556516270386e-07, -2.3247603166964836e-05, 8.577596304348845e-07
1970/01/01/01:00:17.950000,[],0,-3.1783215490577277e-06, 6.513111117101289e-08, -0.05610378459095955, -5.784349923487753e-07, -2.3048645743983798e-05, 8.506856943313323e-07
1970/01/01/01:00:17.960000,[],0,-3.140331727990997e-06, 6.707289657015281e-08, -0.05610313639044762, -5.757473786616174e-07, -2.285133996338118e-05, 8.436618372797966e-07
1970/01/01/01:00:17.970000,[],0,-3.102709115410107e-06, 6.899465176957165e-08, -0.05610246956348419, -5.731062060476688e-07, -2.2655694920103997e-05, 8.36689366678911e-07
1970/01/01/01:00:17.980000,[],0,-3.065450528083602e-06, 7.089657572123542e-08, -0.05610178783535957, -5.70510849229322e-07, -2.246169424324762e-05, 8.297678846247436e-07
1970/01/01/01:00:17.990000,[],0,-3.0282419629656943e-06, 7.286774206249902e-08, -0.05610113963484764, -5.679578407580266e-07, -2.2269328837865032e-05, 8.228965384660114e-07
1970/01/01/01:00:18.000000,[],0,-2.991401515828329e-06, 7.481317965130074e-08, -0.056100476533174515, -5.65449397527118e-07, -2.2078584152041003e-05, 8.160755555763899e-07
1970/01/01/01:00:18.010000,[],0,-2.954925776066375e-06, 7.673320112644433e-08, -0.05609980225563049, -5.629011639030068e-07, -2.188946928072255e-05, 8.093044812085282e-07
1970/01/01/01:00:18.020000,[],0,-2.918810878327349e-06, 7.862811912673351e-08, -0.056099116802215576, -5.603142767540703e-07, -2.170197512896266e-05, 8.025828606150753e-07
1970/01/01/01:00:18.030000,[],0,-2.8830531846324448e-06, 8.049826050182673e-08, -0.056098420172929764, -5.576897592618479e-07, -2.1516085325856693e-05, 7.95910466422356e-07
1970/01/01/01:00:18.040000,[],0,-2.847294808816514e-06, 8.242692928206452e-08, -0.05609777197241783, -5.55028293547366e-07, -2.1331785319489427e-05, 7.892875828474644e-07
1970/01/01/01:00:18.050000,[],0,-2.811900003507617e-06, 8.432375153688554e-08, -0.0560971163213253, -5.523311870092584e-07, -2.114906419592444e-05, 7.82713186708861e-07
1970/01/01/01:00:18.060000,[],0,-2.776865358100622e-06, 8.618917490821332e-08, -0.05609644949436188, -5.49583774045459e-07, -2.096793832606636e-05, 7.761869937894517e-07
1970/01/01/01:00:18.070000,[],0,-2.7421870072430465e-06, 8.802363282711667e-08, -0.056095775216817856, -5.46787191524345e-07, -2.0788394976989366e-05, 7.69708719872142e-07
1970/01/01/01:00:18.080000,[],0,-2.707542989810463e-06, 8.988372712792625e-08, -0.05609513074159622, -5.43954627119092e-07, -2.0610417777788825e-05, 7.632783649569319e-07
1970/01/01/01:00:18.090000,[],0,-2.673260951269185e-06, 9.170940984404297e-08, -0.05609447881579399, -5.410752237366978e-07, -2.0433995814528316e-05, 7.568951900793763e-07
1970/01/01/01:00:18.100000,[],0,-2.6392774543637643e-06, 9.351173702043525e-08, -0.05609382688999176, -5.383825509852613e-07, -2.0259132725186646e-05, 7.505606731683656e-07
1970/01/01/01:00:18.110000,[],0,-2.6056509341287892e-06, 9.52806189502553e-08, -0.05609317123889923, -5.358929797694145e-07, -2.00858212338062e-05, 7.442744731633866e-07
1970/01/01/01:00:18.120000,[],0,-2.572377297838102e-06, 9.701655301341816e-08, -0.0560925118625164, -5.336162871572014e-07, -1.9914057702408172e-05, 7.380362490039261e-07
1970/01/01/01:00:18.130000,[],0,-2.5394529075128958e-06, 9.872000816812943e-08, -0.056091852486133575, -5.31548437265883e-07, -1.9743829398066737e-05, 7.318457164728898e-07
1970/01/01/01:00:18.140000,[],0,-2.5067045044124825e-06, 1.0042460729664526e-07, -0.05609120428562164, -5.296865879245161e-07, -1.957512358785607e-05, 7.257018523887382e-07
1970/01/01/01:00:18.150000,[],0,-2.47430534727755e-06, 1.0209784306880465e-07, -0.05609055608510971, -5.280256800688221e-07, -1.940792571986094e-05, 7.196050546554034e-07
1970/01/01/01:00:18.160000,[],0,-2.442251570755616e-06, 1.0374017733738583e-07, -0.05608990788459778, -5.265304139356886e-07, -1.9242243070038967e-05, 7.135552095860476e-07
1970/01/01/01:00:18.170000,[],0,-2.410539536867873e-06, 1.0535205774431233e-07, -0.05608926713466644, -5.251976062936592e-07, -1.9078064724453725e-05, 7.075520329635765e-07
1970/01/01/01:00:18.180000,[],0,-2.378911176492693e-06, 1.0699214669784851e-07, -0.056088633835315704, -5.240207769929839e-07, -1.8915374312200584e-05, 7.01595581631409e-07
1970/01/01/01:00:18.190000,[],0,-2.347628651477862e-06, 1.0860180310601208e-07, -0.05608800798654556, -5.230002670941758e-07, -1.8754159100353718e-05, 6.956851166250999e-07
1970/01/01/01:00:18.200000,[],0,-2.3166883238445735e-06, 1.1018147461072658e-07, -0.05608738213777542, -5.220862817623129e-07, -1.859444637375418e-05, 6.898205811012303e-07
1970/01/01/01:00:18.210000,[],0,-2.2860865556140197e-06, 1.1173160174848817e-07, -0.056086763739585876, -5.21276831477735e-07, -1.843621976149734e-05, 6.840016339992872e-07
1970/01/01/01:00:18.220000,[],0,-2.2558194814337185e-06, 1.1325262505579303e-07, -0.05608615279197693, -5.205698698773631e-07, -1.8279466530657373e-05, 6.78227991102176e-07
1970/01/01/01:00:18.230000,[],0,-2.2256638203543844e-06, 1.1479691863769403e-07, -0.05608554184436798, -5.199514134801575e-07, -1.812417212931905e-05, 6.724995387230592e-07
1970/01/01/01:00:18.240000,[],0,-2.1958067009109072e-06, 1.1631583163307369e-07, -0.05608493834733963, -5.19430102485785e-07, -1.797032200556714e-05, 6.668155947409105e-07
1970/01/01/01:00:18.250000,[],0,-2.1662863218807615e-06, 1.1780120701132546e-07, -0.056084342300891876, -5.186945486457262e-07, -1.7817945263232104e-05, 6.611779213017144e-07
1970/01/01/01:00:18.260000,[],0,-2.1370985905377893e-06, 1.1925357057407382e-07, -0.05608375370502472, -5.177489583729766e-07, -1.7667023712419905e-05, 6.555860068147012e-07
1970/01/01/01:00:18.270000,[],0,-2.108240096276859e-06, 1.206734339120885e-07, -0.05608317628502846, -5.165977086107887e-07, -1.7517544620204717e-05, 6.500396239061956e-07
1970/01/01/01:00:18.270000,[],0,-2.079561454593204e-06, 1.2207391364427167e-07, -0.056082598865032196, -5.152441531208751e-07, -1.7369495253660716e-05, 6.445378062380769e-07
1970/01/01/01:00:18.290000,[],0,-2.0512129594862927e-06, 1.234365072377841e-07, -0.05608203262090683, -5.136059826327255e-07, -1.7222901078639552e-05, 6.390807811840205e-07
1970/01/01/01:00:18.300000,[],0,-2.0231902908562915e-06, 1.2476183997023327e-07, -0.05608147382736206, -5.116660872772627e-07, -1.7077751181204803e-05, 6.336682076835132e-07
1970/01/01/01:00:18.300000,[],0,-1.9954902654717444e-06, 1.2605053711922665e-07, -0.056080929934978485, -5.094107677905413e-07, -1.6934047380345874e-05, 6.28299687832623e-07
1970/01/01/01:00:18.320000,[],0,-1.967985554074403e-06, 1.2729049103654688e-07, -0.05608037859201431, -5.068466180091491e-07, -1.6791771486168727e-05, 6.229749942576746e-07
1970/01/01/01:00:18.330000,[],0,-1.9408034859225154e-06, 1.2848899189066287e-07, -0.056079838424921036, -5.039800043959985e-07, -1.6650908946758136e-05, 6.176937290547357e-07
1970/01/01/01:00:18.340000,[],0,-1.9139404230372747e-06, 1.2964673601345567e-07, -0.05607931315898895, -5.008173502574209e-07, -1.6511447029188275e-05, 6.124554943198746e-07
1970/01/01/01:00:18.350000,[],0,-1.8873926137530361e-06, 1.307644197368063e-07, -0.056078799068927765, -4.972900455868512e-07, -1.6373422113247216e-05, 6.07259892149159e-07
1970/01/01/01:00:18.360000,[],0,-1.8611565337778302e-06, 1.3184273939259583e-07, -0.05607829988002777, -4.934057642458356e-07, -1.623681964701973e-05, 6.021065814820759e-07
1970/01/01/01:00:18.370000,[],0,-1.8351269090999267e-06, 1.3284486044540245e-07, -0.05607779696583748, -4.891741127721616e-07, -1.6101619621622376e-05, 5.969986887066625e-07
1970/01/01/01:00:18.380000,[],0,-1.8094089000442182e-06, 1.3380379471072956e-07, -0.05607730522751808, -4.846003207603644e-07, -1.5967814761097543e-05, 5.919323484704364e-07
1970/01/01/01:00:18.390000,[],0,-1.7839987549450598e-06, 1.347203095747318e-07, -0.05607682839035988, -4.798851023224415e-07, -1.5835152225918137e-05, 5.869072197128844e-07
1970/01/01/01:00:18.400000,[],0,-1.7588928358236444e-06, 1.3559517242356378e-07, -0.05607636272907257, -4.75031697533268e-07, -1.5703624740126543e-05, 5.819229045300744e-07
1970/01/01/01:00:18.410000,[],0,-1.733977228468575e-06, 1.363621038308338e-07, -0.05607588216662407, -4.7006074055389035e-07, -1.557320501888171e-05, 5.770081656919501e-07
1970/01/01/01:00:18.420000,[],0,-1.7093614133045776e-06, 1.3708867641071265e-07, -0.05607541650533676, -4.649577078907896e-07, -1.544390215713065e-05, 5.721329898733529e-07
1970/01/01/01:00:18.430000,[],0,-1.6850418660396826e-06, 1.377756149167908e-07, -0.056074969470500946, -4.5972575435371255e-07, -1.531570524093695e-05, 5.672972065440263e-07
1970/01/01/01:00:18.440000,[],0,-1.6610150623819209e-06, 1.3842367252436816e-07, -0.056074533611536026, -4.5469803922060237e-07, -1.518823773949407e-05, 5.625003609566193e-07
1970/01/01/01:00:18.450000,[],0,-1.6372777054129983e-06, 1.3903353135447105e-07, -0.0560741163790226, -4.498709529343614e-07, -1.506149783381261e-05, 5.577421688940376e-07
1970/01/01/01:00:18.460000,[],0,-1.6136947351697017e-06, 1.3955683186850365e-07, -0.05607367679476738, -4.452510609098681e-07, -1.4935473700461444e-05, 5.530391149477509e-07
1970/01/01/01:00:18.470000,[],0,-1.5903898429314722e-06, 1.400506306481475e-07, -0.05607325956225395, -4.408246070397581e-07, -1.4810172615398187e-05, 5.483738050315878e-07
1970/01/01/01:00:18.480000,[],0,-1.5673597317800159e-06, 1.4051545349502703e-07, -0.05607285350561142, -4.3674356220435584e-07, -1.4685382666357327e-05, 5.437458980850352e-07
1970/01/01/01:00:18.490000,[],0,-1.5446013321707142e-06, 1.4095185463247617e-07, -0.05607246607542038, -4.330014462539111e-07, -1.4561105672328267e-05, 5.391550530475797e-07
1970/01/01/01:00:18.500000,[],0,-1.521939907433989e-06, 1.413487069612529e-07, -0.05607205629348755, -4.295922906294436e-07, -1.443734345230041e-05, 5.346004741113575e-07
1970/01/01/01:00:18.510000,[],0,-1.499538939242484e-06, 1.4172584883453965e-07, -0.05607166886329651, -4.265093025423994e-07, -1.4314098734757863e-05, 5.300824454934627e-07
1970/01/01/01:00:18.520000,[],0,-1.4773567045267555e-06, 1.4208592347131344e-07, -0.05607128515839577, -4.23842124064322e-07, -1.419130239810329e-05, 5.255974429019261e-07
1970/01/01/01:00:18.530000,[],0,-1.455428446206497e-06, 1.4242846191336866e-07, -0.05607092007994652, -4.2160203861385526e-07, -1.4068988093640655e-05, 5.211492180023924e-07
1970/01/01/01:00:18.540000,[],0,-1.4337513221107656e-06, 1.4275379101036378e-07, -0.05607057362794876, -4.197997895971639e-07, -1.3947204024589155e-05, 5.167379981685372e-07
1970/01/01/01:00:18.550000,[],0,-1.4122002767180675e-06, 1.4307816798009299e-07, -0.05607021600008011, -4.1842642417577736e-07, -1.382596110488521e-05, 5.123468440615397e-07
1970/01/01/01:00:18.560000,[],0,-1.3908949085816857e-06, 1.4339006781938224e-07, -0.05606987327337265, -4.174738990059268e-07, -1.3705251149076503e-05, 5.079924676465453e-07
1970/01/01/01:00:18.570000,[],0,-1.3698323755306774e-06, 1.4368970369105227e-07, -0.056069549173116684, -4.169338865267491e-07, -1.3585075066657737e-05, 5.036745847064594e-07
1970/01/01/01:00:18.580000,[],0,-1.349009949080937e-06, 1.4397728875792382e-07, -0.05606923997402191, -4.167874010363448e-07, -1.346570388705004e-05, 4.99394502639916e-07
1970/01/01/01:00:18.590000,[],0,-1.3284247870615218e-06, 1.442530503936723e-07, -0.05606894567608833, -4.170265981429111e-07, -1.33471312437905e-05, 4.951519372298208e-07
1970/01/01/01:00:18.600000,[],0,-1.307875777456502e-06, 1.4456927033279499e-07, -0.05606862157583237, -4.1763203739719756e-07, -1.3229373507783748e-05, 4.909146014142607e-07
1970/01/01/01:00:18.610000,[],0,-1.287566533392237e-06, 1.4487773114524316e-07, -0.05606831610202789, -4.186080104773282e-07, -1.3112406122672837e-05, 4.867147254117299e-07
1970/01/01/01:00:18.620000,[],0,-1.2674943263846217e-06, 1.4517853230699984e-07, -0.05606802925467491, -4.196750751361833e-07, -1.299655923503451e-05, 4.825519681617152e-07
1970/01/01/01:00:18.630000,[],0,-1.2476563142627128e-06, 1.454718301374669e-07, -0.056067757308483124, -4.208312418541027e-07, -1.2881821021437645e-05, 4.784259886037034e-07
1970/01/01/01:00:18.640000,[],0,-1.2279220982236438e-06, 1.4580056983959366e-07, -0.056067466735839844, -4.2206019656987337e-07, -1.276819148188224e-05, 4.7432118321921735e-07
1970/01/01/01:00:18.650000,[],0,-1.208379330819298e-06, 1.461321659235182e-07, -0.05606717988848686, -4.2336861838521145e-07, -1.265565151697956e-05, 4.702509102116892e-07
1970/01/01/01:00:18.660000,[],0,-1.1890799669345142e-06, 1.4644949430930865e-07, -0.05606691166758537, -4.247609410867881e-07, -1.2544188393803779e-05, 4.662167896185565e-07
1970/01/01/01:00:18.670000,[],0,-1.1700210507115116e-06, 1.4675282500320463e-07, -0.056066662073135376, -4.258970136561402e-07, -1.2433964002411813e-05, 4.622169456069969e-07
1970/01/01/01:00:18.680000,[],0,-1.1511996262925095e-06, 1.470423853788816e-07, -0.05606642737984657, -4.267818383141275e-07, -1.232496288139373e-05, 4.5825109395991603e-07
1970/01/01/01:00:18.690000,[],0,-1.1326129651934025e-06, 1.473184454425791e-07, -0.056066207587718964, -4.2742033201648155e-07, -1.2217174116813112e-05, 4.5431895046021964e-07
1970/01/01/01:00:18.700000,[],0,-1.1142050198031939e-06, 1.4758624899968709e-07, -0.05606598034501076, -4.2781445586115296e-07, -1.2110583156754728e-05, 4.504179003106401e-07
1970/01/01/01:00:18.710000,[],0,-1.0960351346511743e-06, 1.4783471158352768e-07, -0.056065768003463745, -4.277516723050212e-07, -1.2005344615317881e-05, 4.4654944986177725e-07
1970/01/01/01:00:18.720000,[],0,-1.078100353879563e-06, 1.4806420267632348e-07, -0.05606557056307793, -4.2724113313852286e-07, -1.1901442121597938e-05, 4.4271328647482733e-07
1970/01/01/01:00:18.730000,[],0,-1.0603976079437416e-06, 1.4827506333858764e-07, -0.0560653880238533, -4.2629181962183793e-07, -1.1798858395195566e-05, 4.389091827761149e-07
1970/01/01/01:00:18.740000,[],0,-1.042891767610854e-06, 1.4844306406303076e-07, -0.056065186858177185, -4.249112066645466e-07, -1.1697577974700835e-05, 4.3513756509128143e-07
1970/01/01/01:00:18.750000,[],0,-1.0256236464556423e-06, 1.485846183868489e-07, -0.05606500059366226, -4.229850958381576e-07, -1.1597724551393185e-05, 4.3139735339536855e-07
1970/01/01/01:00:18.760000,[],0,-1.0085900612466503e-06, 1.4870025211166649e-07, -0.05606482923030853, -4.20494416175643e-07, -1.1499288120830897e-05, 4.2768806451931596e-07
1970/01/01/01:00:18.770000,[],0,-9.917880561260972e-07, 1.487904626173986e-07, -0.0560646690428257, -4.17415407127919e-07, -1.1402233212720603e-05, 4.240091016072256e-07
1970/01/01/01:00:18.780000,[],0,-9.752338883117773e-07, 1.4877370801968937e-07, -0.056064486503601074, -4.1376034687345964e-07, -1.1306536180200055e-05, 4.203698438232095e-07
1970/01/01/01:00:18.790000,[],0,-9.589174396751332e-07, 1.4872294684664666e-07, -0.05606431886553764, -4.095408883131313e-07, -1.1212186109332833e-05, 4.1676022988212935e-07
1970/01/01/01:00:18.800000,[],0,-9.428355838281277e-07, 1.4863886121929681e-07, -0.056064166128635406, -4.047687411912193e-07, -1.1119165719719604e-05, 4.131800892537285e-07
1970/01/01/01:00:18.810000,[],0,-9.269851943827234e-07, 1.4852214746952086e-07, -0.056064024567604065, -3.993938264557073e-07, -1.1027288564946502e-05, 4.0962751768347516e-07
1970/01/01/01:00:18.820000,[],0,-9.113633154811396e-07, 1.4837344508578099e-07, -0.05606389790773392, -3.934286780804541e-07, -1.0936541912087705e-05, 4.061024014845316e-07
1970/01/01/01:00:18.830000,[],0,-8.960303716776252e-07, 1.480584330693091e-07, -0.05606374889612198, -3.8689520920343057e-07, -1.0846896657312755e-05, 4.026320539196604e-07
1970/01/01/01:00:18.840000,[],0,-8.809241194285278e-07, 1.4770625966775697e-07, -0.056063614785671234, -3.7979592093506653e-07, -1.0758354619611055e-05, 3.991881669662689e-07
1970/01/01/01:00:18.850000,[],0,-8.660414891892287e-07, 1.4731772068898863e-07, -0.05606349557638168, -3.7214289250186994e-07, -1.067090306605678e-05, 3.9577059851581e-07
1970/01/01/01:00:18.860000,[],0,-8.513795251019474e-07, 1.468935835191587e-07, -0.05606338754296303, -3.641158912159881e-07, -1.058424822986126e-05, 3.923786096038384e-07
