time,.layout.dim,fault,Fx,Fy,Fz,Wx,Wy,Wz
1970/01/01/01:00:04.230000,[],0,-2.0539175851099945e-18, -6.995547607458562e-19, -7.220160007476807, 1.2696499912122698e-19, -3.4410930617116746e-19, -5.899016824930837e-19
1970/01/01/01:00:04.240000,[],0,-2.005954758062026e-18, -7.439932296976776e-19, -7.220160007476807, 1.3721633892547615e-19, -3.364812533573566e-19, -5.768249909843861e-19
1970/01/01/01:00:04.250000,[],0,-1.9587504556357687e-18, -7.874684985249694e-19, -7.220160007476807, 1.4724891530709919e-19, -3.289721077566002e-19, -5.639521994966827e-19
1970/01/01/01:00:04.260000,[],0,-1.792958231871459e-18, -7.105215213070842e-19, -7.220160007476807, 1.3362347993485207e-19, -3.0362326128248923e-19, -5.204970414980337e-19
1970/01/01/01:00:04.270000,[],0,-1.7924892204641415e-18, -6.152361050052633e-19, -7.220160007476807, 1.1705182109114714e-19, -3.0262456993980216e-19, -5.18784984425202e-19
1970/01/01/01:00:04.280000,[],0,-1.7918502234409443e-18, -5.217948878791294e-19, -7.220160007476807, 1.0079989986593664e-19, -3.016156163876406e-19, -5.170552980655654e-19
1970/01/01/01:00:04.290000,[],0,-1.791044963114624e-18, -4.3017031447452672e-19, -7.220160007476807, 8.486293412130423e-20, -3.00596659119946e-19, -5.153085511057948e-19
1970/01/01/01:00:04.300000,[],0,-1.7900765414124775e-18, -3.403351912288177e-19, -7.220160007476807, 6.923622572986457e-20, -2.99568008329448e-19, -5.135451571361966e-19
1970/01/01/01:00:04.310000,[],0,-1.7889486806472614e-18, -2.5226276401906505e-19, -7.220160007476807, 5.3915121800672034e-20, -2.9853000005827053e-19, -5.117656848434419e-19
1970/01/01/01:00:04.320000,[],0,-1.9807435337623286e-18, -1.9864277121366399e-19, -7.220160007476807, 4.6158704126724846e-20, -3.278785232880168e-19, -5.6207744633711955e-19
1970/01/01/01:00:04.330000,[],0,-2.168504640620281e-18, -1.4607532696364544e-19, -7.220160007476807, 3.855279778134536e-20, -3.5660728144380773e-19, -6.113267977315494e-19
1970/01/01/01:00:04.340000,[],0,-2.3522936261767536e-18, -9.45446243644914e-20, -7.220160007476807, 3.1095157098417475e-20, -3.8472583880147594e-19, -6.595299724462528e-19
1970/01/01/01:00:04.350000,[],0,-2.5321714950019225e-18, -4.4035082693882604e-20, -7.220160007476807, 2.378355741445781e-20, -4.122435269923068e-19, -7.067031522019629e-19
1970/01/01/01:00:04.360000,[],0,-2.5828329987983452e-18, -1.4730241062827664e-19, -7.220160007476807, 3.8617556976020315e-20, -4.1992278745591354e-19, -7.198676282531677e-19
1970/01/01/01:00:04.370000,[],0,-2.6322229191981208e-18, -2.4848965720308684e-19, -7.220160007476807, 5.315101694100044e-20, -4.274064714034398e-19, -7.326968376623472e-19
1970/01/01/01:00:04.380000,[],0,-2.680361935716563e-18, -3.4762831344272704e-19, -7.220160007476807, 6.738849164952864e-20, -4.346977324609709e-19, -7.451961571034829e-19
1970/01/01/01:00:04.390000,[],0,-2.7272699006883733e-18, -4.447494244695621e-19, -7.220160007476807, 8.133447243383712e-20, -4.417997501039863e-19, -7.573709632505563e-19
1970/01/01/01:00:04.400000,[],0,-2.772967286833712e-18, -5.39883673514439e-19, -7.220160007476807, 9.499340862089263e-20, -4.487154970128125e-19, -7.692265293799726e-19
1970/01/01/01:00:04.410000,[],0,-2.773083919300082e-18, -5.325015001377095e-19, -7.220160007476807, 9.385902734600418e-20, -4.47845716598713e-19, -7.677354846270575e-19
1970/01/01/01:00:04.420000,[],0,-2.468062102396919e-18, -4.920442514741057e-19, -7.220160007476807, 8.717113638419371e-20, -3.989773077257579e-19, -6.839611137295245e-19
1970/01/01/01:00:04.430000,[],0,-2.1688940358936403e-18, -4.523469749982851e-19, -7.220160007476807, 8.060829186654652e-20, -3.51046378830161e-19, -6.017937996658172e-19
1970/01/01/01:00:04.440000,[],0,-1.875492452235622e-18, -4.133984262237957e-19, -7.220160007476807, 7.416863909903292e-20, -3.040389712390854e-19, -5.212096575957481e-19
1970/01/01/01:00:04.450000,[],0,-1.587771428036735e-18, -3.751875157605504e-19, -7.220160007476807, 6.785035569936586e-20, -2.579413072254533e-19, -4.4218511287185945e-19
1970/01/01/01:00:04.460000,[],0,-1.5753856391346722e-18, -3.0822615949982884e-19, -7.220160007476807, 5.6287908774826e-20, -2.561542610602149e-19, -4.39121597774481e-19
1970/01/01/01:00:04.470000,[],0,-1.5630901163169543e-18, -2.4257319617301302e-19, -7.220160007476807, 4.495108505588278e-20, -2.543773478574803e-19, -4.360754534699662e-19
1970/01/01/01:00:04.480000,[],0,-1.5508841358005452e-18, -1.7820905778873725e-19, -7.220160007476807, 3.3836498271903564e-20, -2.526105417678553e-19, -4.3304662825952674e-19
1970/01/01/01:00:04.490000,[],0,-1.5387672839951388e-18, -1.1511437022609189e-19, -7.220160007476807, 2.294082031339253e-20, -2.508537910925517e-19, -4.3003509629376845e-19
1970/01/01/01:00:04.500000,[],0,-1.526738837117699e-18, -5.3270059863374187e-20, -7.220160007476807, 1.2260761844945077e-20, -2.491070958315694e-19, -4.2704075417511477e-19
1970/01/01/01:00:04.510000,[],0,-1.5360149439044451e-18, 2.5708892991596008e-20, -7.220160007476807, -2.4774766165334257e-21, -2.4843927673390353e-19, -4.258958845085531e-19
