time,.layout.dim,.layout.data_offset,.data,,,,,
1970/01/01/01:00:44.000000,[],0,0.95664381980896, 0.8216697573661804, 0.4314604103565216, 0.11014856398105621, 1.954835057258606, 0.4460373818874359
1970/01/01/01:00:44.010000,[],0,0.9732252359390259, 0.8233990669250488, 0.42095205187797546, 0.11122532188892365, 1.9443663358688354, 0.44447121024131775
1970/01/01/01:00:44.020000,[],0,0.9899773597717285, 0.8250765204429626, 0.411892831325531, 0.11224156618118286, 1.9339176416397095, 0.4428943991661072
1970/01/01/01:00:44.030000,[],0,1.0063905715942383, 0.8266518712043762, 0.40249770879745483, 0.1131972074508667, 1.9234898090362549, 0.44130703806877136
1970/01/01/01:00:44.040000,[],0,1.0224699974060059, 0.828126847743988, 0.3928236961364746, 0.1140933558344841, 1.9130831956863403, 0.43970948457717896
1970/01/01/01:00:44.050000,[],0,1.038220763206482, 0.8295034766197205, 0.3829229176044464, 0.114931121468544, 1.9026986360549927, 0.4381020963191986
1970/01/01/01:00:44.060000,[],0,1.0536476373672485, 0.8307834267616272, 0.37281709909439087, 0.11574184149503708, 1.8923288583755493, 0.4364835023880005
1970/01/01/01:00:44.070000,[],0,1.0692163705825806, 0.8320094347000122, 0.3638010323047638, 0.11652713268995285, 1.8819743394851685, 0.4348536729812622
1970/01/01/01:00:44.080000,[],0,1.084542989730835, 0.8331462144851685, 0.3547636866569519, 0.1172865629196167, 1.871635913848877, 0.4332134425640106
1970/01/01/01:00:44.090000,[],0,1.0995417833328247, 0.8341881036758423, 0.3455316424369812, 0.11802027374505997, 1.8613146543502808, 0.4315631687641144
1970/01/01/01:00:44.100000,[],0,1.1142176389694214, 0.8351368308067322, 0.336124986410141, 0.11876412481069565, 1.8509999513626099, 0.42990121245384216
1970/01/01/01:00:44.110000,[],0,1.1285756826400757, 0.8359941840171814, 0.32658475637435913, 0.11951781809329987, 1.8406929969787598, 0.428227961063385
1970/01/01/01:00:44.120000,[],0,1.1428745985031128, 0.8367793560028076, 0.3174568712711334, 0.1202840507030487, 1.8303905725479126, 0.42654329538345337
1970/01/01/01:00:44.130000,[],0,1.1568564176559448, 0.8374745845794678, 0.30822259187698364, 0.12106184661388397, 1.8200937509536743, 0.42484769225120544
1970/01/01/01:00:44.140000,[],0,1.1705257892608643, 0.8380815982818604, 0.2989156246185303, 0.12185090035200119, 1.8098037242889404, 0.42314159870147705
1970/01/01/01:00:44.140000,[],0,1.1838878393173218, 0.8386020660400391, 0.2895665168762207, 0.12265089899301529, 1.7995212078094482, 0.42142534255981445
1970/01/01/01:00:44.160000,[],0,1.1972649097442627, 0.8390533328056335, 0.28068435192108154, 0.12347257137298584, 1.7892378568649292, 0.4196981191635132
1970/01/01/01:00:44.170000,[],0,1.2103322744369507, 0.8394188284873962, 0.2717636227607727, 0.12431555241346359, 1.7789549827575684, 0.41796037554740906
1970/01/01/01:00:44.180000,[],0,1.2230948209762573, 0.8397002220153809, 0.262830525636673, 0.12517932057380676, 1.7686735391616821, 0.4162124991416931
1970/01/01/01:00:44.190000,[],0,1.2355574369430542, 0.8398993015289307, 0.25390860438346863, 0.12606339156627655, 1.758394718170166, 0.4144548773765564
1970/01/01/01:00:44.200000,[],0,1.2480882406234741, 0.8400251865386963, 0.2453773021697998, 0.12696628272533417, 1.7481192350387573, 0.41268864274024963
1970/01/01/01:00:44.210000,[],0,1.2603144645690918, 0.8400691747665405, 0.23686502873897552, 0.12788063287734985, 1.7378392219543457, 0.4109126627445221
1970/01/01/01:00:44.220000,[],0,1.2722411155700684, 0.8400329351425171, 0.22839117050170898, 0.12880615890026093, 1.727555751800537, 0.40912729501724243
1970/01/01/01:00:44.220000,[],0,1.2838728427886963, 0.8399179577827454, 0.21997307240962982, 0.12974253296852112, 1.717270016670227, 0.4073329269886017
1970/01/01/01:00:44.240000,[],0,1.2952145338058472, 0.8397259712219238, 0.21162620186805725, 0.13068944215774536, 1.706982970237732, 0.4055299162864685
1970/01/01/01:00:44.250000,[],0,1.3065975904464722, 0.8394554853439331, 0.2034987062215805, 0.13162846863269806, 1.696694254875183, 0.403719961643219
1970/01/01/01:00:44.260000,[],0,1.3176867961883545, 0.8391091823577881, 0.19545534253120422, 0.13256093859672546, 1.6864045858383179, 0.40190213918685913
1970/01/01/01:00:44.270000,[],0,1.3284869194030762, 0.8386886119842529, 0.18750779330730438, 0.13348685204982758, 1.6761150360107422, 0.40007680654525757
1970/01/01/01:00:44.270000,[],0,1.3390026092529297, 0.8381953239440918, 0.17966637015342712, 0.13440628349781036, 1.6658265590667725, 0.39824429154396057
1970/01/01/01:00:44.280000,[],0,1.3494747877120972, 0.8376231789588928, 0.17194461822509766, 0.13531795144081116, 1.6555404663085938, 0.396406352519989
1970/01/01/01:00:44.300000,[],0,1.3597179651260376, 0.8369780778884888, 0.16433091461658478, 0.13619272410869598, 1.6452611684799194, 0.3945629298686981
1970/01/01/01:00:44.310000,[],0,1.3697330951690674, 0.8362612724304199, 0.1568295955657959, 0.13703125715255737, 1.6349893808364868, 0.39271432161331177
1970/01/01/01:00:44.320000,[],0,1.3794680833816528, 0.8354766368865967, 0.14946940541267395, 0.1378343105316162, 1.6247258186340332, 0.3908604383468628
1970/01/01/01:00:44.330000,[],0,1.3889275789260864, 0.8346256017684937, 0.14225463569164276, 0.13860255479812622, 1.6144715547561646, 0.38900160789489746
1970/01/01/01:00:44.340000,[],0,1.3981162309646606, 0.8337095379829407, 0.1351802498102188, 0.13931424915790558, 1.6042306423187256, 0.38713836669921875
1970/01/01/01:00:44.340000,[],0,1.4072437286376953, 0.8327187299728394, 0.1281253695487976, 0.13996610045433044, 1.5940054655075073, 0.385272353887558
1970/01/01/01:00:44.360000,[],0,1.4161006212234497, 0.8316655158996582, 0.12123512476682663, 0.1405583918094635, 1.583799123764038, 0.383402943611145
1970/01/01/01:00:44.370000,[],0,1.4246915578842163, 0.8305512070655823, 0.11451029777526855, 0.14109228551387787, 1.5736119747161865, 0.3815303444862366
1970/01/01/01:00:44.380000,[],0,1.4330207109451294, 0.8293771743774414, 0.10795115679502487, 0.1415688842535019, 1.563444972038269, 0.37965482473373413
1970/01/01/01:00:44.380000,[],0,1.4412789344787598, 0.8281325101852417, 0.10134923458099365, 0.1419895738363266, 1.5532989501953125, 0.3777781128883362
1970/01/01/01:00:44.400000,[],0,1.4492762088775635, 0.8268305063247681, 0.09494103491306305, 0.14235512912273407, 1.543174147605896, 0.3758990466594696
1970/01/01/01:00:44.410000,[],0,1.457017183303833, 0.8254725337028503, 0.0887155532836914, 0.14266769587993622, 1.5330764055252075, 0.3740181624889374
1970/01/01/01:00:44.420000,[],0,1.4645061492919922, 0.824059784412384, 0.08267007023096085, 0.1429283171892166, 1.5230060815811157, 0.3721356689929962
1970/01/01/01:00:44.420000,[],0,1.4717472791671753, 0.8225935101509094, 0.07680170983076096, 0.14313800632953644, 1.512963891029358, 0.37025177478790283
1970/01/01/01:00:44.440000,[],0,1.478952407836914, 0.8210575580596924, 0.07071913778781891, 0.14329847693443298, 1.5029504299163818, 0.36836791038513184
1970/01/01/01:00:44.450000,[],0,1.4859089851379395, 0.8194701075553894, 0.06485071778297424, 0.1434251070022583, 1.4929710626602173, 0.3664833605289459
1970/01/01/01:00:44.460000,[],0,1.4926213026046753, 0.8178324103355408, 0.05918879434466362, 0.1435222029685974, 1.4830259084701538, 0.36459827423095703
1970/01/01/01:00:44.470000,[],0,1.4990936517715454, 0.8161455392837524, 0.053726036101579666, 0.14359302818775177, 1.4731144905090332, 0.3627128005027771
1970/01/01/01:00:44.480000,[],0,1.505476951599121, 0.8143937587738037, 0.04805373027920723, 0.14363868534564972, 1.4632370471954346, 0.36082765460014343
1970/01/01/01:00:44.490000,[],0,1.5116890668869019, 0.8125847578048706, 0.04239055886864662, 0.14365936815738678, 1.4533940553665161, 0.3589428961277008
1970/01/01/01:00:44.500000,[],0,1.517663598060608, 0.8107291460037231, 0.036976683884859085, 0.14365528523921967, 1.443585753440857, 0.35705840587615967
1970/01/01/01:00:44.510000,[],0,1.5234047174453735, 0.8088280558586121, 0.03179796785116196, 0.1436416208744049, 1.4338116645812988, 0.3551742434501648
1970/01/01/01:00:44.520000,[],0,1.5289164781570435, 0.8068825006484985, 0.0268438421189785, 0.14361856877803802, 1.424072265625, 0.3532905578613281
1970/01/01/01:00:44.530000,[],0,1.5342029333114624, 0.8048936724662781, 0.022104233503341675, 0.14358629286289215, 1.41436767578125, 0.35140758752822876
1970/01/01/01:00:44.540000,[],0,1.5393614768981934, 0.80284583568573, 0.017204105854034424, 0.14354528486728668, 1.404698371887207, 0.3495258092880249
1970/01/01/01:00:44.550000,[],0,1.5442980527877808, 0.8007562756538391, 0.012538977898657322, 0.1435031294822693, 1.3950588703155518, 0.34764477610588074
1970/01/01/01:00:44.560000,[],0,1.5490165948867798, 0.7986260056495667, 0.008097016252577305, 0.14345987141132355, 1.3854496479034424, 0.3457646369934082
1970/01/01/01:00:44.570000,[],0,1.553520917892456, 0.7964560389518738, 0.0038670063950121403, 0.14341549575328827, 1.375871181488037, 0.343885600566864
1970/01/01/01:00:44.580000,[],0,1.5579508543014526, 0.7942139506340027, -0.0008188977953977883, 0.14336992800235748, 1.3663235902786255, 0.3420083522796631
1970/01/01/01:00:44.590000,[],0,1.5621670484542847, 0.7919334173202515, -0.00524112768471241, 0.14332333207130432, 1.3568073511123657, 0.3401326835155487
1970/01/01/01:00:44.600000,[],0,1.5661731958389282, 0.7896154522895813, -0.009415876120328903, 0.1432824581861496, 1.3473175764083862, 0.33825841546058655
1970/01/01/01:00:44.610000,[],0,1.5699732303619385, 0.7872610688209534, -0.013357454910874367, 0.14324720203876495, 1.3378545045852661, 0.33638569712638855
1970/01/01/01:00:44.620000,[],0,1.573662281036377, 0.7848396897315979, -0.01763107068836689, 0.14321701228618622, 1.3284187316894531, 0.33451518416404724
1970/01/01/01:00:44.630000,[],0,1.5771678686141968, 0.7823748588562012, -0.021777072921395302, 0.1431920975446701, 1.319010615348816, 0.33264684677124023
1970/01/01/01:00:44.640000,[],0,1.5804914236068726, 0.7798672914505005, -0.025796057656407356, 0.143167182803154, 1.3096259832382202, 0.3307808041572571
1970/01/01/01:00:44.650000,[],0,1.583615779876709, 0.7773265838623047, -0.02955135516822338, 0.14314214885234833, 1.3002656698226929, 0.3289169669151306
1970/01/01/01:00:44.660000,[],0,1.5865446329116821, 0.7747535705566406, -0.033059775829315186, 0.14311596751213074, 1.2909295558929443, 0.3270554542541504
1970/01/01/01:00:44.670000,[],0,1.5892815589904785, 0.7721492648124695, -0.0363372303545475, 0.1430886685848236, 1.2816182374954224, 0.32519644498825073
1970/01/01/01:00:44.680000,[],0,1.5918996334075928, 0.7694779634475708, -0.03995022922754288, 0.14305970072746277, 1.2723325490951538, 0.32334092259407043
1970/01/01/01:00:44.690000,[],0,1.5943281650543213, 0.7667770981788635, -0.04330197721719742, 0.14302967488765717, 1.2630724906921387, 0.32148829102516174
1970/01/01/01:00:44.700000,[],0,1.5965707302093506, 0.7640475034713745, -0.046409156173467636, 0.14298634231090546, 1.2538365125656128, 0.3196386396884918
1970/01/01/01:00:44.710000,[],0,1.5986307859420776, 0.7612900137901306, -0.04928845912218094, 0.14293000102043152, 1.244625210762024, 0.3177920877933502
1970/01/01/01:00:44.720000,[],0,1.6005675792694092, 0.7584669589996338, -0.0524914413690567, 0.14286038279533386, 1.2354393005371094, 0.3159499168395996
1970/01/01/01:00:44.730000,[],0,1.6023244857788086, 0.7556179761886597, -0.05543961003422737, 0.14277827739715576, 1.2262789011001587, 0.31411123275756836
1970/01/01/01:00:44.740000,[],0,1.6039048433303833, 0.7527438402175903, -0.05815108120441437, 0.1426839381456375, 1.217144250869751, 0.31227612495422363
1970/01/01/01:00:44.740000,[],0,1.6053119897842407, 0.7498453855514526, -0.06064066290855408, 0.14256693422794342, 1.2080390453338623, 0.3104448616504669
1970/01/01/01:00:44.750000,[],0,1.6065925359725952, 0.7468836307525635, -0.06343764066696167, 0.1424272060394287, 1.1989636421203613, 0.3086184561252594
1970/01/01/01:00:44.770000,[],0,1.607702612876892, 0.7438995838165283, -0.06598924100399017, 0.14226573705673218, 1.1899182796478271, 0.3067961633205414
1970/01/01/01:00:44.770000,[],0,1.6086456775665283, 0.7408939599990845, -0.06831363588571548, 0.14208297431468964, 1.1809030771255493, 0.3049781322479248
1970/01/01/01:00:44.780000,[],0,1.6094249486923218, 0.7378674745559692, -0.07042565941810608, 0.14187292754650116, 1.1719231605529785, 0.303164541721344
1970/01/01/01:00:44.800000,[],0,1.6100436449050903, 0.7348209023475647, -0.07234016805887222, 0.14163516461849213, 1.1629807949066162, 0.3013555109500885
1970/01/01/01:00:44.810000,[],0,1.6105424165725708, 0.7317046523094177, -0.07467582076787949, 0.14137013256549835, 1.1540766954421997, 0.2995526194572449
1970/01/01/01:00:44.820000,[],0,1.6108826398849487, 0.7285704612731934, -0.07677935808897018, 0.14107853174209595, 1.1452105045318604, 0.29775455594062805
1970/01/01/01:00:44.830000,[],0,1.611067533493042, 0.7254189848899841, -0.07866872102022171, 0.14076091349124908, 1.1363821029663086, 0.2959614098072052
1970/01/01/01:00:44.840000,[],0,1.611100196838379, 0.7222509980201721, -0.08036061376333237, 0.14041784405708313, 1.127591848373413, 0.29417330026626587
1970/01/01/01:00:44.850000,[],0,1.6109837293624878, 0.7190670371055603, -0.08186879754066467, 0.14004811644554138, 1.1188408136367798, 0.29239028692245483
1970/01/01/01:00:44.860000,[],0,1.6107420921325684, 0.7158169150352478, -0.08377239853143692, 0.13965246081352234, 1.1101295948028564, 0.2906135022640228
1970/01/01/01:00:44.870000,[],0,1.610356092453003, 0.712542712688446, -0.08557207882404327, 0.1392313688993454, 1.101457953453064, 0.28884223103523254
1970/01/01/01:00:44.880000,[],0,1.6098257303237915, 0.7092553973197937, -0.08716294169425964, 0.13878530263900757, 1.0928258895874023, 0.2870763838291168
1970/01/01/01:00:44.890000,[],0,1.6091538667678833, 0.7059555053710938, -0.08855859935283661, 0.13832195103168488, 1.0842353105545044, 0.2853160798549652
1970/01/01/01:00:44.900000,[],0,1.608343482017517, 0.7026436924934387, -0.08977507054805756, 0.13784173130989075, 1.0756864547729492, 0.2835613787174225
1970/01/01/01:00:44.910000,[],0,1.6074012517929077, 0.6992788314819336, -0.09126439690589905, 0.13734516501426697, 1.0671793222427368, 0.2818128168582916
1970/01/01/01:00:44.920000,[],0,1.6063235998153687, 0.6959037184715271, -0.0925578698515892, 0.13683247566223145, 1.0587137937545776, 0.280070036649704
1970/01/01/01:00:44.930000,[],0,1.6051136255264282, 0.6925188899040222, -0.09366881847381592, 0.13631199300289154, 1.0502907037734985, 0.2783331274986267
1970/01/01/01:00:44.940000,[],0,1.6037739515304565, 0.6891247630119324, -0.09461197257041931, 0.13578616082668304, 1.0419100522994995, 0.2766021490097046
1970/01/01/01:00:44.950000,[],0,1.6023074388504028, 0.6857219934463501, -0.09540096670389175, 0.13525661826133728, 1.0335712432861328, 0.2748771011829376
1970/01/01/01:00:44.960000,[],0,1.6007089614868164, 0.6822572946548462, -0.09657102078199387, 0.13472376763820648, 1.0252747535705566, 0.2731587588787079
1970/01/01/01:00:44.970000,[],0,1.5989863872528076, 0.6787854433059692, -0.09755899012088776, 0.1341874599456787, 1.0170199871063232, 0.2714465856552124
1970/01/01/01:00:44.980000,[],0,1.5971423387527466, 0.6753069758415222, -0.09838061034679413, 0.13364779949188232, 1.0088071823120117, 0.26974058151245117
1970/01/01/01:00:44.990000,[],0,1.5951794385910034, 0.6718223094940186, -0.09904727339744568, 0.1331089735031128, 1.0006346702575684, 0.26804080605506897
1970/01/01/01:00:45.000000,[],0,1.5930848121643066, 0.6682873368263245, -0.09996412694454193, 0.1325709968805313, 0.9925026297569275, 0.26634785532951355
1970/01/01/01:00:45.010000,[],0,1.590869665145874, 0.6647361516952515, -0.10080593079328537, 0.13203389942646027, 0.9844108819961548, 0.26466143131256104
1970/01/01/01:00:45.020000,[],0,1.5885355472564697, 0.6611692905426025, -0.1015772596001625, 0.13149769604206085, 0.976359486579895, 0.26298150420188904
1970/01/01/01:00:45.030000,[],0,1.586090326309204, 0.6575987339019775, -0.10219060629606247, 0.13096244633197784, 0.9683483242988586, 0.26130810379981995
1970/01/01/01:00:45.040000,[],0,1.5835363864898682, 0.6540250182151794, -0.10265699774026871, 0.1304299235343933, 0.9603757858276367, 0.25964125990867615
1970/01/01/01:00:45.050000,[],0,1.5808762311935425, 0.6504485011100769, -0.10298997163772583, 0.12990012764930725, 0.9524418115615845, 0.25798097252845764
1970/01/01/01:00:45.060000,[],0,1.5780850648880005, 0.6468228697776794, -0.10355431586503983, 0.12937279045581818, 0.9445467591285706, 0.2563278079032898
1970/01/01/01:00:45.070000,[],0,1.5751911401748657, 0.6431958675384521, -0.10397330671548843, 0.12884818017482758, 0.9366903901100159, 0.2546813488006592
1970/01/01/01:00:45.080000,[],0,1.5721967220306396, 0.6395679116249084, -0.104256272315979, 0.12832465767860413, 0.928872287273407, 0.25304165482521057
1970/01/01/01:00:45.090000,[],0,1.5691040754318237, 0.635939359664917, -0.10441611707210541, 0.12780225276947021, 0.9210925102233887, 0.25140872597694397
1970/01/01/01:00:45.100000,[],0,1.565881371498108, 0.6322630047798157, -0.10478383302688599, 0.12728071212768555, 0.91335129737854, 0.2497832328081131
1970/01/01/01:00:45.110000,[],0,1.5625638961791992, 0.6285874843597412, -0.10501880943775177, 0.1267603486776352, 0.9056484699249268, 0.24816462397575378
1970/01/01/01:00:45.120000,[],0,1.5591540336608887, 0.6249131560325623, -0.10513041168451309, 0.1262352168560028, 0.8979832530021667, 0.2465529590845108
1970/01/01/01:00:45.120000,[],0,1.555653691291809, 0.6212403774261475, -0.1051299050450325, 0.12570463120937347, 0.8903563618659973, 0.24494828283786774
1970/01/01/01:00:45.140000,[],0,1.5520246028900146, 0.6175217032432556, -0.10530901700258255, 0.1251678466796875, 0.8827687501907349, 0.2433512657880783
1970/01/01/01:00:45.140000,[],0,1.5483087301254272, 0.6138060688972473, -0.10536825656890869, 0.1246252954006195, 0.875220000743866, 0.24176132678985596
1970/01/01/01:00:45.160000,[],0,1.5445079803466797, 0.6100937724113464, -0.10531945526599884, 0.12407717853784561, 0.8677101731300354, 0.2401784509420395
1970/01/01/01:00:45.170000,[],0,1.5406246185302734, 0.6063851714134216, -0.10517353564500809, 0.12352364510297775, 0.8602392077445984, 0.2386026680469513
1970/01/01/01:00:45.180000,[],0,1.536614179611206, 0.6026329398155212, -0.10518277436494827, 0.12296205759048462, 0.8528079390525818, 0.23703458905220032
1970/01/01/01:00:45.190000,[],0,1.532524585723877, 0.5988858938217163, -0.10508805513381958, 0.1223929151892662, 0.8454160094261169, 0.23547369241714478
1970/01/01/01:00:45.200000,[],0,1.5283194780349731, 0.5951090455055237, -0.10505619645118713, 0.12181232124567032, 0.8380648493766785, 0.23392051458358765
1970/01/01/01:00:45.210000,[],0,1.5240254402160645, 0.5913269519805908, -0.10497139394283295, 0.12122062593698502, 0.8307541608810425, 0.23237472772598267
1970/01/01/01:00:45.220000,[],0,1.519657850265503, 0.5875518918037415, -0.10478988289833069, 0.12061809748411179, 0.8234837055206299, 0.2308361977338791
1970/01/01/01:00:45.230000,[],0,1.5152184963226318, 0.5837841629981995, -0.10452178120613098, 0.1200050339102745, 0.8162535429000854, 0.22930492460727692
1970/01/01/01:00:45.240000,[],0,1.510709285736084, 0.5800238251686096, -0.10417350381612778, 0.11938032507896423, 0.8090652227401733, 0.22778092324733734
1970/01/01/01:00:45.250000,[],0,1.5061322450637817, 0.5762712359428406, -0.10375324636697769, 0.11874400079250336, 0.8019188046455383, 0.22626422345638275
1970/01/01/01:00:45.260000,[],0,1.5014889240264893, 0.5725266337394714, -0.10326926410198212, 0.11809633672237396, 0.7948141694068909, 0.22475481033325195
1970/01/01/01:00:45.260000,[],0,1.4967249631881714, 0.5687437057495117, -0.10290718823671341, 0.11743759363889694, 0.7877514362335205, 0.22325319051742554
1970/01/01/01:00:45.280000,[],0,1.4918981790542603, 0.5649701952934265, -0.10247798264026642, 0.11676809936761856, 0.7807302474975586, 0.2217589020729065
1970/01/01/01:00:45.290000,[],0,1.4870105981826782, 0.5612062811851501, -0.10198672860860825, 0.11609048396348953, 0.7737528085708618, 0.22027195990085602
1970/01/01/01:00:45.300000,[],0,1.4820636510849, 0.5574520826339722, -0.10144086182117462, 0.11540497094392776, 0.7668189406394958, 0.21879233419895172
1970/01/01/01:00:45.310000,[],0,1.4769829511642456, 0.5536506772041321, -0.10103250294923782, 0.1147119328379631, 0.7599288821220398, 0.21732069551944733
1970/01/01/01:00:45.320000,[],0,1.4718464612960815, 0.5498606562614441, -0.10056403279304504, 0.11401144415140152, 0.7530820369720459, 0.2158564031124115
1970/01/01/01:00:45.330000,[],0,1.466655969619751, 0.546082079410553, -0.10004262626171112, 0.11330372840166092, 0.7462782263755798, 0.21439948678016663
1970/01/01/01:00:45.340000,[],0,1.4614129066467285, 0.5423150658607483, -0.09947226196527481, 0.11259131878614426, 0.7395179867744446, 0.2129499316215515
1970/01/01/01:00:45.350000,[],0,1.456037163734436, 0.5385034084320068, -0.09901124984025955, 0.111874520778656, 0.7328013777732849, 0.21150833368301392
1970/01/01/01:00:45.360000,[],0,1.4505956172943115, 0.5346935391426086, -0.0985250174999237, 0.11115336418151855, 0.7261280417442322, 0.21007420122623444
1970/01/01/01:00:45.370000,[],0,1.4451066255569458, 0.5308970212936401, -0.09799061715602875, 0.11042799800634384, 0.7194976210594177, 0.2086474597454071
1970/01/01/01:00:45.380000,[],0,1.4395719766616821, 0.5271140336990356, -0.097411148250103, 0.10970272123813629, 0.712911069393158, 0.20722812414169312
1970/01/01/01:00:45.390000,[],0,1.433992862701416, 0.5233446359634399, -0.09679257124662399, 0.10897760838270187, 0.7063681483268738, 0.20581619441509247
1970/01/01/01:00:45.400000,[],0,1.4283708333969116, 0.5195889472961426, -0.09614033997058868, 0.10825273394584656, 0.6998686194419861, 0.20441164076328278
1970/01/01/01:00:45.410000,[],0,1.422707438468933, 0.5158470869064331, -0.09545944631099701, 0.10752815008163452, 0.6934123039245605, 0.20301449298858643
1970/01/01/01:00:45.420000,[],0,1.4169343709945679, 0.5120742321014404, -0.09484386444091797, 0.10680653154850006, 0.6869998574256897, 0.20162507891654968
1970/01/01/01:00:45.430000,[],0,1.4111231565475464, 0.5083163380622864, -0.09419723600149155, 0.10608788579702377, 0.6806308031082153, 0.2002430558204651
1970/01/01/01:00:45.430000,[],0,1.4052751064300537, 0.5045733451843262, -0.09352324157953262, 0.10537286847829819, 0.6743050217628479, 0.19886843860149384
1970/01/01/01:00:45.450000,[],0,1.399391531944275, 0.5008453726768494, -0.09282629936933517, 0.1046614944934845, 0.6680221557617188, 0.19750122725963593
1970/01/01/01:00:45.460000,[],0,1.3933833837509155, 0.4970768094062805, -0.09219614416360855, 0.10395367443561554, 0.6617823243141174, 0.19614177942276
1970/01/01/01:00:45.470000,[],0,1.387343168258667, 0.49332451820373535, -0.0915408506989479, 0.10324927419424057, 0.6555847525596619, 0.19478975236415863
1970/01/01/01:00:45.480000,[],0,1.3812720775604248, 0.48958852887153625, -0.09086455404758453, 0.10254829376935959, 0.6494291424751282, 0.1934451162815094
1970/01/01/01:00:45.490000,[],0,1.3751715421676636, 0.485868901014328, -0.09017106145620346, 0.1018507331609726, 0.643315315246582, 0.19210785627365112
1970/01/01/01:00:45.500000,[],0,1.3689676523208618, 0.4821215569972992, -0.08950803428888321, 0.10115649551153183, 0.6372433304786682, 0.19077831506729126
1970/01/01/01:00:45.510000,[],0,1.3627184629440308, 0.47838059067726135, -0.08883819729089737, 0.10046563297510147, 0.6312126517295837, 0.18945620954036713
1970/01/01/01:00:45.520000,[],0,1.3564250469207764, 0.4746463894844055, -0.08816250413656235, 0.09977814555168152, 0.6252231597900391, 0.18814150989055634
1970/01/01/01:00:45.530000,[],0,1.3501081466674805, 0.4709300696849823, -0.087474524974823, 0.09909241646528244, 0.6192746758460999, 0.1868341714143753
1970/01/01/01:00:45.540000,[],0,1.34376859664917, 0.4672316610813141, -0.0867772102355957, 0.09840847551822662, 0.6133669018745422, 0.18553417921066284
1970/01/01/01:00:45.550000,[],0,1.3374077081680298, 0.46355119347572327, -0.08607324212789536, 0.09772635996341705, 0.6074997186660767, 0.18424153327941895
1970/01/01/01:00:45.560000,[],0,1.330948829650879, 0.45984551310539246, -0.08538225293159485, 0.09704593569040298, 0.6016730666160583, 0.1829565316438675
1970/01/01/01:00:45.570000,[],0,1.3244717121124268, 0.4561587870121002, -0.08468569070100784, 0.09636442363262177, 0.5958871841430664, 0.18167884647846222
1970/01/01/01:00:45.580000,[],0,1.3179771900177002, 0.45249101519584656, -0.08398586511611938, 0.09568189829587936, 0.5901418924331665, 0.18040846288204193
1970/01/01/01:00:45.590000,[],0,1.3114663362503052, 0.4488421380519867, -0.08328485488891602, 0.09499846398830414, 0.5844369530677795, 0.17914535105228424
1970/01/01/01:00:45.600000,[],0,1.3048611879348755, 0.4451700747013092, -0.08258368819952011, 0.09431406855583191, 0.5787723064422607, 0.17788980901241302
1970/01/01/01:00:45.600000,[],0,1.2982428073883057, 0.4415179193019867, -0.08188380300998688, 0.09362636506557465, 0.573147714138031, 0.1766415238380432
1970/01/01/01:00:45.620000,[],0,1.2916120290756226, 0.43788570165634155, -0.08118652552366257, 0.0929352194070816, 0.5675633549690247, 0.1754004955291748
1970/01/01/01:00:45.630000,[],0,1.2849698066711426, 0.4342733323574066, -0.08049304783344269, 0.09224054962396622, 0.5620193481445312, 0.17416666448116302
1970/01/01/01:00:45.640000,[],0,1.2783170938491821, 0.4306807816028595, -0.07980472594499588, 0.09154248237609863, 0.5565153360366821, 0.17294004559516907
1970/01/01/01:00:45.640000,[],0,1.27157461643219, 0.4270671010017395, -0.07910426706075668, 0.09084112197160721, 0.5510513782501221, 0.1717209368944168
1970/01/01/01:00:45.660000,[],0,1.2648245096206665, 0.4234742522239685, -0.07841327786445618, 0.09013664722442627, 0.5456269979476929, 0.1705089956521988
1970/01/01/01:00:45.670000,[],0,1.2580676078796387, 0.41990211606025696, -0.07773149013519287, 0.08942846208810806, 0.5402424931526184, 0.16930420696735382
1970/01/01/01:00:45.680000,[],0,1.2513047456741333, 0.41635069251060486, -0.07705970853567123, 0.08871671557426453, 0.53489750623703, 0.16810652613639832
1970/01/01/01:00:45.690000,[],0,1.2444355487823486, 0.412770539522171, -0.07635724544525146, 0.088001549243927, 0.5295920968055725, 0.16691631078720093
1970/01/01/01:00:45.700000,[],0,1.2375634908676147, 0.40921223163604736, -0.07567040622234344, 0.08728310465812683, 0.5243257284164429, 0.1657331883907318
1970/01/01/01:00:45.710000,[],0,1.230689525604248, 0.4056756794452667, -0.0749993547797203, 0.08656152337789536, 0.5190982222557068, 0.1645570993423462
1970/01/01/01:00:45.720000,[],0,1.2238142490386963, 0.4021608531475067, -0.07434333115816116, 0.08583780378103256, 0.5139105319976807, 0.16338804364204407
1970/01/01/01:00:45.730000,[],0,1.2169383764266968, 0.3986676037311554, -0.07370248436927795, 0.0851120799779892, 0.5087623596191406, 0.16222599148750305
1970/01/01/01:00:45.740000,[],0,1.2099608182907104, 0.3951484262943268, -0.07301980257034302, 0.08438452333211899, 0.5036537051200867, 0.1610712707042694
1970/01/01/01:00:45.750000,[],0,1.202965259552002, 0.39164260029792786, -0.07234572619199753, 0.08365520089864731, 0.4985840916633606, 0.15992356836795807
1970/01/01/01:00:45.760000,[],0,1.1959733963012695, 0.3881595730781555, -0.07169299572706223, 0.08292582631111145, 0.4935539960861206, 0.15878280997276306
1970/01/01/01:00:45.770000,[],0,1.1889857053756714, 0.3846992552280426, -0.07106111943721771, 0.08219647407531738, 0.48856309056282043, 0.1576489508152008
